municipio_ibge,soma,contagem
2910800,39900.0,14
2910909,3000.0,1
2911204,3000.0,1
2911402,4200.0,1
2911709,5100.0,4
2913408,4200.0,1
2913606,2243.0,1
2913705,2400.0,1
2914000,1200.0,1
2914604,3000.0,1
2914703,4200.0,1
2914802,14700.0,5
2916104,6600.0,2
2916401,3864.0,4
2917003,3000.0,1
2917508,3000.0,1
2917607,6451.0,3
2917805,900.0,1
2918001,24689.0,10
2918308,3000.0,1
2918407,22951.0,11
2919108,2084.0,1
2919207,29100.0,10
2919553,3600.0,1
2919702,8700.0,2
2919801,4200.0,2
2920403,600.0,1
2921005,3000.0,1
2921054,2189.0,1
2921401,4200.0,1
2921807,1800.0,1
2922300,4200.0,1
2922409,10200.0,3
2922508,4500.0,2
2922904,3000.0,1
2923407,1200.0,1
2924009,43500.0,18
2924702,1200.0,1
2925303,22200.0,7
2925758,300.0,1
2926004,7200.0,3
2926608,5400.0,2
2927002,8400.0,2
2927309,2400.0,1
2927408,412270.0,155
2927705,3000.0,1
2928406,1200.0,1
2928604,1500.0,2
2928703,20400.0,7
2929008,8400.0,1
2929206,7200.0,2
2929602,3000.0,1
2929909,4200.0,1
2930709,11105.0,5
2931350,14400.0,6
2931806,5400.0,2
2931905,1094.0,1
2932002,5400.0,1
2932606,4800.0,2
2932903,1200.0,1
2933307,33600.0,15
3101508,9600.0,3
3101607,7800.0,4
3101706,3600.0,1
3102803,3600.0,1
3104007,5400.0,2
3104502,4800.0,2
3104601,4200.0,1
3105103,3000.0,1
3106200,131772.0,61
3106705,13200.0,6
3107307,2400.0,1
3107703,1800.0,1
3107901,3000.0,3
3108107,6300.0,2
3108552,1200.0,1
3108602,3000.0,1
3110301,3000.0,1
3110608,6000.0,1
3111200,10200.0,4
3111507,3000.0,1
3111804,3000.0,1
3112000,6000.0,2
3113305,2400.0,2
3113404,7200.0,3
3113503,1200.0,1
3115300,3000.0,1
3116803,4200.0,1
3117108,4200.0,1
3117405,3600.0,1
3117504,600.0,1
3117900,600.0,1
3118007,1200.0,1
3118304,5870.0,2
3118601,24000.0,11
3118809,1200.0,1
3119302,3000.0,1
3120102,3000.0,1
3120201,6000.0,2
3120300,4200.0,1
3120904,16800.0,3
3121605,6600.0,4
3124005,3000.0,1
3124500,3000.0,1
3125952,1200.0,1
3126109,5400.0,2
3126703,4200.0,1
3127305,600.0,1
3127339,4800.0,2
3127602,5400.0,2
3127701,8700.0,4
3128006,1200.0,1
3129301,2400.0,1
3129608,8700.0,3
3129806,3600.0,3
3130507,3000.0,1
3130903,3000.0,1
3131307,30000.0,9
3131703,2400.0,1
3132404,4200.0,1
3132503,1200.0,1
3133006,8400.0,2
3133402,2400.0,1
3133758,2400.0,1
3133808,10800.0,3
3134202,1800.0,2
3134509,1800.0,1
3134707,4800.0,2
3134905,1800.0,1
3135100,4200.0,2
3135209,600.0,1
3135605,1800.0,1
3135704,4200.0,1
3136108,600.0,1
3136603,3600.0,1
3136702,41789.0,19
3137601,7200.0,3
3137700,4200.0,1
3138203,10800.0,6
3138351,5400.0,2
3138658,1200.0,1
3138674,9000.0,2
3139409,26100.0,11
3139805,3000.0,1
3140506,1200.0,1
3140530,1200.0,1
3141009,3600.0,2
3141801,9000.0,2
3142007,4500.0,2
3143104,2400.0,1
3143302,43970.0,22
3143401,1800.0,1
3143807,1200.0,1
3143906,3000.0,1
3144003,12000.0,3
3144656,1200.0,1
3144805,2400.0,1
3145208,9600.0,3
3146107,5400.0,2
3146552,3000.0,1
3147006,2400.0,1
3147600,5400.0,2
3147907,12000.0,4
3149309,4800.0,2
3149903,3000.0,1
3149952,3000.0,1
3150158,1200.0,1
3150208,3000.0,1
3151008,3000.0,1
3151305,12600.0,3
3151503,3000.0,1
3151800,7800.0,4
3152105,7200.0,1
3152303,2400.0,1
3152501,7200.0,4
3154002,3000.0,1
3154606,21000.0,6
3156700,6000.0,1
3157252,4800.0,1
3157609,3284.0,1
3157807,6300.0,3
3157906,1200.0,1
3158300,300.0,1
3158607,1200.0,1
3159803,4200.0,1
3160108,3000.0,1
3160405,3600.0,1
3160702,1500.0,3
3161106,17335.0,6
3162401,3000.0,1
3162500,600.0,1
3162559,1200.0,1
3162658,2400.0,1
3162906,4500.0,2
3163706,9900.0,3
3164001,1200.0,1
3164209,1800.0,1
3164407,3000.0,1
3164506,900.0,1
3164704,3000.0,1
3165537,600.0,1
3165701,3000.0,1
3167202,4200.0,2
3167608,34200.0,10
3168606,3000.0,1
3168804,3000.0,1
3169000,2400.0,1
3169307,3000.0,1
3169356,1200.0,1
3169901,8400.0,4
3170107,18405.0,5
3170206,27000.0,10
3170404,9600.0,5
3170800,2400.0,1
3170909,2705.0,2
3171204,12600.0,4
3171303,12300.0,5
3171709,3600.0,1
3172004,7200.0,2
3200409,600.0,1
3200805,2400.0,1
3201209,4200.0,2
3201308,10200.0,4
3201506,15300.0,3
3201605,3000.0,1
3201704,3000.0,1
3202108,5400.0,2
3202405,3600.0,1
3203130,4200.0,1
3203205,8400.0,5
3203304,4200.0,1
3203320,1200.0,1
3203908,3000.0,1
3204906,10800.0,2
3205002,18000.0,7
3205036,3000.0,1
3205200,31800.0,11
3205309,4200.0,2
3300100,15000.0,4
3300159,1200.0,1
3300407,1800.0,2
3300456,12600.0,4
3300605,1951.0,1
3300704,37094.0,17
3300803,5400.0,2
3301009,36141.0,9
3301157,4200.0,2
3301306,600.0,1
3301504,3000.0,1
3301702,30600.0,9
3301850,3600.0,1
3301900,7200.0,3
3302007,2400.0,1
3302056,1200.0,1
3302270,2400.0,1
3302403,14175.0,3
3302502,3000.0,1
3302700,6600.0,3
3303302,19955.0,7
3303401,8400.0,3
3303500,35400.0,13
3303906,14400.0,6
3304102,4500.0,1
3304110,4200.0,1
3304144,5400.0,2
3304201,3000.0,1
3304300,6000.0,2
3304524,30300.0,9
3304557,191321.0,68
3304706,7200.0,2
3304755,3000.0,1
3304805,2105.0,1
3304904,21794.0,10
3305109,10800.0,4
3305208,10200.0,3
3305554,3000.0,1
3305802,1800.0,1
3305901,3000.0,1
3306206,3000.0,1
3306305,3600.0,2
3501004,2400.0,1
3501509,4200.0,1
3501905,4800.0,3
3502101,3000.0,1
3502507,3000.0,1
3502705,1200.0,1
3503208,9284.0,4
3503307,4200.0,2
3503901,6000.0,2
3504008,5100.0,4
3504107,9000.0,3
3504503,5250.0,2
3505302,3300.0,1
3505351,3000.0,1
3505500,3600.0,2
3505609,1800.0,1
3505708,4200.0,1
3506003,9000.0,4
3506508,12000.0,4
3507001,1200.0,1
3507506,12600.0,2
3507605,3300.0,1
3508009,2400.0,1
3508504,3000.0,2
3509502,19200.0,8
3509601,3000.0,1
3510609,12689.0,5
3511102,6000.0,2
3511201,3000.0,1
3511508,6600.0,1
3512506,3000.0,1
3512605,3000.0,1
3513009,3000.0,1
3513405,3000.0,1
3513504,3000.0,1
3513801,11700.0,7
3515103,2400.0,1
3515657,3600.0,1
3515707,10775.0,3
3516200,35502.0,14
3516309,3284.0,2
3517406,3000.0,1
3517604,1200.0,1
3518701,13800.0,6
3518800,43500.0,14
3519709,2400.0,2
3520301,4800.0,2
3520426,2400.0,2
3521002,6600.0,1
3521903,7200.0,1
3522109,4200.0,1
3522208,1200.0,1
3522307,16800.0,3
3522406,13800.0,7
3523107,9900.0,4
3523206,5400.0,2
3523404,2189.0,2
3523909,3000.0,1
3524303,3600.0,1
3524402,9000.0,3
3524808,600.0,1
3525102,900.0,1
3525201,1200.0,1
3525300,2700.0,2
3526407,4200.0,1
3526605,2400.0,1
3526704,2100.0,2
3526902,11400.0,4
3527108,8100.0,3
3528502,1800.0,1
3529005,3600.0,2
3529401,17400.0,6
3530300,3900.0,2
3530508,6000.0,2
3530607,15600.0,3
3530706,3000.0,1
3531506,3000.0,1
3532009,3000.0,1
3532405,1200.0,1
3532827,2202.0,1
3533007,3000.0,1
3534302,4800.0,2
3534401,19200.0,7
3534708,6000.0,3
3536208,1200.0,1
3536505,1200.0,1
3537602,4800.0,3
3537800,3000.0,1
3538006,3900.0,2
3538709,17400.0,7
3539301,4200.0,1
3540101,600.0,1
3540705,6000.0,2
3541000,16800.0,11
3541406,16200.0,5
3541505,18000.0,4
3542206,1200.0,1
3542404,1200.0,1
3542602,9300.0,7
3543006,4200.0,1
3543105,600.0,1
3543253,3000.0,1
3543303,3600.0,1
3543402,22200.0,11
3543907,15900.0,7
3544103,3000.0,1
3544301,3000.0,1
3545100,3000.0,1
3545209,4200.0,1
3545308,3000.0,1
3546603,1200.0,1
3547700,4200.0,1
3547809,10800.0,4
3548500,9000.0,6
3548708,22500.0,8
3548807,4200.0,1
3549409,5100.0,2
3549805,14400.0,6
3549904,15300.0,11
3549953,3394.0,2
3550308,201869.0,76
3550605,6000.0,2
3551009,14700.0,8
3551504,3000.0,1
3551603,3000.0,1
3551702,1800.0,1
3551801,11400.0,3
3552205,28500.0,8
3552403,6600.0,3
3552502,3000.0,1
3552809,7800.0,3
3553807,3000.0,1
3553856,1800.0,1
3554003,8700.0,4
3554102,18900.0,6
3555000,3000.0,1
3555406,3000.0,2
3556008,2400.0,1
3556206,1200.0,1
3556453,4200.0,2
3556701,4200.0,1
3557006,11700.0,5
3557105,3000.0,1
4100509,4800.0,2
4101200,6600.0,2
4101408,3000.0,1
4101507,3000.0,2
4103602,1200.0,1
4103701,10784.0,3
4104303,3000.0,1
4104808,28200.0,9
4105102,4800.0,2
4105508,6000.0,2
4105805,2400.0,1
4106001,4200.0,1
4106209,1200.0,1
4106407,1800.0,1
4106902,32181.0,13
4107652,16800.0,4
4108304,32700.0,13
4109401,3000.0,1
4109609,3600.0,1
4109807,6000.0,2
4110904,7200.0,1
4111001,1200.0,1
4111902,13800.0,3
4113205,3600.0,1
4113502,3000.0,1
4113700,16800.0,8
4114104,4200.0,1
4115200,3550.0,2
4115705,4200.0,1
4115804,3000.0,1
4117271,2802.0,1
4117602,300.0,1
4117800,1200.0,1
4118204,2400.0,1
4118402,6000.0,3
4118501,3600.0,2
4118857,900.0,1
4119152,600.0,1
4119509,3000.0,1
4119608,4200.0,1
4119707,900.0,1
4119806,3000.0,1
4119905,5894.0,2
4120903,3000.0,1
4121802,3600.0,1
4123709,900.0,1
4124004,600.0,1
4124103,3000.0,1
4124400,3000.0,1
4125506,1800.0,1
4126256,1200.0,1
4126272,3000.0,1
4126603,1800.0,1
4126801,7800.0,3
4127700,10200.0,3
4127809,4200.0,1
4128104,20388.0,7
4128401,4800.0,1
4128500,2100.0,2
4200408,4200.0,1
4201307,7200.0,1
4201950,1200.0,1
4202008,11400.0,4
4202107,4200.0,1
4202909,3000.0,1
4203709,900.0,1
4204202,9000.0,3
4204608,34200.0,10
4205175,4200.0,1
4205407,30300.0,9
4205803,3000.0,1
4205902,3000.0,1
4207106,3000.0,1
4207502,8700.0,3
4208302,3600.0,2
4208708,7200.0,2
4208807,3000.0,1
4208906,5400.0,2
4209102,11594.0,6
4209300,10800.0,4
4210100,2400.0,1
4211306,4200.0,1
4211603,1200.0,1
4211900,3600.0,3
4212502,3000.0,1
4212809,6000.0,2
4213500,2400.0,1
4214805,4200.0,1
4216008,4200.0,1
4216107,3600.0,1
4216206,4200.0,1
4216305,6000.0,2
4216602,9000.0,5
4217204,2400.0,1
4217709,2525.0,2
4218707,9000.0,3
4300406,3000.0,1
4300554,1200.0,1
4300604,14839.0,4
4301206,2400.0,1
4301305,1800.0,1
4301602,44756.0,20
4301859,600.0,1
4302105,4200.0,1
4302402,9000.0,2
4302709,1200.0,1
4302808,3300.0,1
4303004,600.0,1
4303103,8400.0,3
4303905,1200.0,1
4304200,1200.0,1
4304358,2894.0,2
4304408,3000.0,1
4304606,26433.0,12
4304630,900.0,1
4305108,19094.0,9
4305454,4500.0,3
4306056,9000.0,2
4306403,1200.0,1
4306601,1800.0,2
4306767,1200.0,2
4306924,1200.0,1
4307104,3000.0,1
4307609,3000.0,1
4307708,5100.0,2
4308805,7800.0,3
4308854,2400.0,1
4309100,3600.0,2
4309209,14100.0,5
4309308,9900.0,4
4309407,4800.0,1
4310108,9000.0,3
4310330,2100.0,2
4310801,3000.0,1
4311205,1200.0,1
4311304,900.0,1
4311759,1200.0,1
4312401,5400.0,2
4312906,1800.0,1
4313060,600.0,1
4313300,600.0,1
4313409,33600.0,11
4313508,1200.0,1
4313706,900.0,1
4314050,10800.0,4
4314100,3600.0,2
4314407,25835.0,13
4314902,98540.0,44
4315602,8400.0,5
4315750,3000.0,1
4316006,3000.0,1
4316105,1200.0,1
4316402,3000.0,1
4316808,1800.0,2
4316907,15475.0,6
4317103,4500.0,2
4317202,1200.0,1
4317301,900.0,1
4317400,3000.0,2
4317509,600.0,1
4317608,4200.0,2
4318002,1800.0,1
4318101,3000.0,1
4318200,1200.0,1
4318309,1200.0,1
4318408,2400.0,1
4318507,4200.0,1
4318622,3900.0,1
4318705,24480.0,9
4318903,900.0,1
4319604,600.0,1
4319901,22200.0,10
4320008,14682.0,6
4320701,3000.0,1
4321204,24000.0,8
4321451,3000.0,1
4321600,3600.0,1
4321667,1200.0,1
4321709,24000.0,8
4322400,2184.0,2
4322525,900.0,1
4322608,2400.0,2
4323002,53294.0,14
5000906,1200.0,1
5002209,7200.0,2
5002704,16500.0,8
5002902,3000.0,1
5003207,4200.0,1
5003306,4500.0,2
5003702,7200.0,2
5006002,2400.0,1
5006606,1200.0,1
5008305,9000.0,2
5101258,4200.0,1
5101308,3000.0,1
5101407,1800.0,1
5101803,9000.0,3
5102504,12600.0,4
5102678,2400.0,1
5103403,35789.0,16
5105002,2400.0,2
5105150,2400.0,1
5105259,3000.0,1
5105622,3000.0,1
5106257,3600.0,1
5106372,900.0,1
5106752,7453.0,4
5106828,1800.0,1
5107040,1200.0,1
5107602,14202.0,3
5107800,4200.0,1
5107909,8700.0,3
5107958,4200.0,1
5108402,6600.0,2
5200175,1200.0,1
5200258,600.0,1
5201108,7200.0,2
5201405,20700.0,10
5201702,2400.0,1
5203104,3000.0,1
5203302,7200.0,1
5204508,12600.0,4
5205059,3600.0,1
5205109,5400.0,2
5205406,900.0,1
5205497,21000.0,6
5205802,1800.0,1
5206206,6600.0,2
5206800,3000.0,1
5207402,1200.0,1
5207808,3000.0,1
5208004,3720.0,3
5208301,10800.0,3
5208608,6000.0,2
5208707,107251.0,36
5208806,3000.0,1
5208905,3000.0,1
5209101,3000.0,1
5209457,1200.0,1
5210901,6000.0,1
5211206,3000.0,1
5211701,1800.0,1
5211909,11400.0,5
5212501,37500.0,11
5212600,4200.0,1
5213103,1200.0,1
5214606,3600.0,1
5215231,20935.0,6
5215603,2400.0,1
5215801,2016.0,1
5216007,1200.0,1
5216304,4800.0,1
5217104,4200.0,1
5217302,1800.0,1
5217609,12000.0,4
5218300,4800.0,1
5219209,3000.0,1
5219357,1200.0,1
5219753,4200.0,1
5220058,6000.0,1
5220108,900.0,1
5220405,3000.0,1
5220454,4200.0,2
5221403,3000.0,2
5221601,5400.0,2
5221858,29400.0,7
5300108,154796.0,61
