date,municipio_ibge,suicidios,obitos_totais,taxa_suicidio
2019-10-01,4308706,1,3,0.3333333333333333
2019-10-01,4309050,1,4,0.25
2019-10-01,4309100,2,18,0.1111111111111111
2019-10-01,4309308,1,45,0.022222222222222223
2019-10-01,4310504,1,3,0.3333333333333333
2019-10-01,4311205,1,11,0.09090909090909091
2019-10-01,4311403,1,44,0.022727272727272728
2019-10-01,4312401,2,55,0.03636363636363636
2019-10-01,4313409,4,176,0.022727272727272728
2019-10-01,4313441,1,4,0.25
2019-10-01,4313508,1,33,0.030303030303030304
2019-10-01,4313706,2,27,0.07407407407407407
2019-10-01,4314050,1,27,0.037037037037037035
2019-10-01,4314100,2,137,0.014598540145985401
2019-10-01,4314407,3,251,0.01195219123505976
2019-10-01,4314902,10,1017,0.00983284169124877
2019-10-01,4315602,3,146,0.02054794520547945
2019-10-01,4316006,1,11,0.09090909090909091
2019-10-01,4316204,1,10,0.1
2019-10-01,4316808,2,97,0.020618556701030927
2019-10-01,4316907,3,203,0.014778325123152709
2019-10-01,4317400,1,33,0.030303030303030304
2019-10-01,4317608,1,29,0.034482758620689655
2019-10-01,4318101,1,20,0.05
2019-10-01,4318200,1,14,0.07142857142857142
2019-10-01,4318507,1,20,0.05
2019-10-01,4318705,1,140,0.007142857142857143
2019-10-01,4319109,1,4,0.25
2019-10-01,4319901,1,47,0.02127659574468085
2019-10-01,4320008,1,75,0.013333333333333334
2019-10-01,4320503,1,4,0.25
2019-10-01,4320578,1,2,0.5
2019-10-01,4320701,1,17,0.058823529411764705
2019-10-01,4320909,1,13,0.07692307692307693
2019-10-01,4321204,1,30,0.03333333333333333
2019-10-01,4321436,1,6,0.16666666666666666
2019-10-01,4321600,1,25,0.04
2019-10-01,4321808,1,19,0.05263157894736842
2019-10-01,4322251,1,3,0.3333333333333333
2019-10-01,4322608,2,45,0.044444444444444446
2019-10-01,4322707,2,17,0.11764705882352941
2019-10-01,4323002,2,156,0.01282051282051282
2019-10-01,5000609,1,23,0.043478260869565216
2019-10-01,5002100,1,21,0.047619047619047616
2019-10-01,5002704,6,436,0.013761467889908258
2019-10-01,5003207,2,63,0.031746031746031744
2019-10-01,5003256,1,8,0.125
2019-10-01,5003702,2,113,0.017699115044247787
2019-10-01,5003900,1,3,0.3333333333333333
2019-10-01,5005681,2,16,0.125
2019-10-01,5005707,1,25,0.04
2019-10-01,5006309,1,27,0.037037037037037035
2019-10-01,5006606,1,34,0.029411764705882353
2019-10-01,5007208,1,19,0.05263157894736842
2019-10-01,5008305,2,64,0.03125
2019-10-01,5100201,1,12,0.08333333333333333
2019-10-01,5100805,1,6,0.16666666666666666
2019-10-01,5101902,1,10,0.1
2019-10-01,5103056,1,7,0.14285714285714285
2019-10-01,5103403,3,289,0.010380622837370242
2019-10-01,5104526,1,2,0.5
2019-10-01,5105259,1,22,0.045454545454545456
2019-10-01,5106257,2,13,0.15384615384615385
2019-10-01,5106422,1,15,0.06666666666666667
2019-10-01,5106505,1,19,0.05263157894736842
2019-10-01,5107297,1,4,0.25
2019-10-01,5107602,3,116,0.02586206896551724
2019-10-01,5108402,1,147,0.006802721088435374
2019-10-01,5200258,1,57,0.017543859649122806
2019-10-01,5201108,2,210,0.009523809523809525
2019-10-01,5201405,7,222,0.03153153153153153
2019-10-01,5201702,1,15,0.06666666666666667
2019-10-01,5201801,1,5,0.2
2019-10-01,5203500,1,13,0.07692307692307693
2019-10-01,5204508,1,37,0.02702702702702703
2019-10-01,5205109,1,42,0.023809523809523808
2019-10-01,5206206,1,26,0.038461538461538464
2019-10-01,5208004,3,41,0.07317073170731707
2019-10-01,5208400,1,9,0.1111111111111111
2019-10-01,5208707,9,764,0.011780104712041885
2019-10-01,5208806,2,19,0.10526315789473684
2019-10-01,5209101,1,17,0.058823529411764705
2019-10-01,5210000,1,46,0.021739130434782608
2019-10-01,5210109,1,24,0.041666666666666664
2019-10-01,5210406,1,22,0.045454545454545456
2019-10-01,5211503,1,75,0.013333333333333334
2019-10-01,5212501,2,101,0.019801980198019802
2019-10-01,5213087,1,12,0.08333333333333333
2019-10-01,5213103,1,19,0.05263157894736842
2019-10-01,5213806,1,33,0.030303030303030304
2019-10-01,5215231,2,34,0.058823529411764705
2019-10-01,5217203,1,14,0.07142857142857142
2019-10-01,5217609,1,38,0.02631578947368421
2019-10-01,5218805,3,104,0.028846153846153848
2019-10-01,5218904,1,11,0.09090909090909091
2019-10-01,5219308,1,21,0.047619047619047616
2019-10-01,5219753,1,34,0.029411764705882353
2019-10-01,5220207,2,9,0.2222222222222222
2019-10-01,5220454,1,53,0.018867924528301886
2019-10-01,5220603,1,10,0.1
2019-10-01,5221403,1,64,0.015625
2019-10-01,5221601,1,21,0.047619047619047616
2019-10-01,5221858,2,67,0.029850746268656716
2019-10-01,5300108,19,1085,0.017511520737327188
2019-11-01,330000,1,66,0.015151515151515152
2019-11-01,520000,1,10,0.1
2019-11-01,1100023,1,53,0.018867924528301886
2019-11-01,1100049,1,33,0.030303030303030304
2019-11-01,1100064,1,5,0.2
2019-11-01,1100106,2,19,0.10526315789473684
2019-11-01,1100114,1,24,0.041666666666666664
2019-11-01,1100205,5,194,0.02577319587628866
2019-11-01,1101401,1,9,0.1111111111111111
2019-11-01,1200104,1,10,0.1
2019-11-01,1200179,1,4,0.25
2019-11-01,1200252,1,10,0.1
2019-11-01,1200401,4,176,0.022727272727272728
2019-11-01,1200708,1,8,0.125
2019-11-01,1300060,1,2,0.5
2019-11-01,1300607,1,12,0.08333333333333333
2019-11-01,1301704,1,15,0.06666666666666667
2019-11-01,1301902,1,36,0.027777777777777776
2019-11-01,1302108,1,4,0.25
2019-11-01,1302603,9,961,0.009365244536940686
2019-11-01,1303205,1,9,0.1111111111111111
2019-11-01,1303569,1,9,0.1111111111111111
2019-11-01,1303700,1,5,0.2
2019-11-01,1303809,1,16,0.0625
2019-11-01,1304062,2,22,0.09090909090909091
2019-11-01,1304104,1,5,0.2
2019-11-01,1304203,1,22,0.045454545454545456
2019-11-01,1304302,1,10,0.1
2019-11-01,1400100,1,162,0.006172839506172839
2019-11-01,1500602,1,57,0.017543859649122806
2019-11-01,1501402,5,751,0.006657789613848202
2019-11-01,1501709,1,40,0.025
2019-11-01,1502400,2,78,0.02564102564102564
2019-11-01,1502939,1,16,0.0625
2019-11-01,1503606,2,57,0.03508771929824561
2019-11-01,1503804,2,16,0.125
2019-11-01,1503903,1,17,0.058823529411764705
2019-11-01,1504307,1,13,0.07692307692307693
2019-11-01,1504703,2,24,0.08333333333333333
2019-11-01,1504752,1,8,0.125
2019-11-01,1504802,1,22,0.045454545454545456
2019-11-01,1505031,1,16,0.0625
2019-11-01,1505106,1,19,0.05263157894736842
2019-11-01,1505700,1,8,0.125
2019-11-01,1506187,1,16,0.0625
2019-11-01,1506195,1,12,0.08333333333333333
2019-11-01,1506708,1,17,0.058823529411764705
2019-11-01,1506807,3,139,0.02158273381294964
2019-11-01,1508035,1,10,0.1
2019-11-01,1508084,1,10,0.1
2019-11-01,1600303,2,191,0.010471204188481676
2019-11-01,1600402,1,7,0.14285714285714285
2019-11-01,1702109,1,82,0.012195121951219513
2019-11-01,1702554,1,9,0.1111111111111111
2019-11-01,1703107,1,4,0.25
2019-11-01,1705607,1,3,0.3333333333333333
2019-11-01,1709500,1,37,0.02702702702702703
2019-11-01,1713304,1,4,0.25
2019-11-01,1714203,1,5,0.2
2019-11-01,1716653,1,2,0.5
2019-11-01,1721000,3,91,0.03296703296703297
2019-11-01,1721257,1,2,0.5
2019-11-01,2100550,1,3,0.3333333333333333
2019-11-01,2101202,1,46,0.021739130434782608
2019-11-01,2102309,1,8,0.125
2019-11-01,2102325,1,18,0.05555555555555555
2019-11-01,2103000,1,63,0.015873015873015872
2019-11-01,2103208,2,29,0.06896551724137931
2019-11-01,2103307,1,50,0.02
2019-11-01,2104206,1,4,0.25
2019-11-01,2104800,1,21,0.047619047619047616
2019-11-01,2105302,1,119,0.008403361344537815
2019-11-01,2106706,1,5,0.2
2019-11-01,2107258,1,2,0.5
2019-11-01,2107605,1,6,0.16666666666666666
2019-11-01,2109908,1,54,0.018518518518518517
2019-11-01,2110005,1,21,0.047619047619047616
2019-11-01,2110203,1,13,0.07692307692307693
2019-11-01,2110237,1,1,1.0
2019-11-01,2110302,1,8,0.125
2019-11-01,2110658,1,4,0.25
2019-11-01,2111201,3,66,0.045454545454545456
2019-11-01,2111300,4,410,0.00975609756097561
2019-11-01,2111409,1,15,0.06666666666666667
2019-11-01,2112209,2,93,0.021505376344086023
2019-11-01,2112803,1,25,0.04
2019-11-01,2200053,1,2,0.5
2019-11-01,2200251,1,9,0.1111111111111111
2019-11-01,2201200,2,33,0.06060606060606061
2019-11-01,2201606,1,6,0.16666666666666666
2019-11-01,2202307,1,10,0.1
2019-11-01,2202539,1,1,1.0
2019-11-01,2202703,1,8,0.125
2019-11-01,2202802,1,4,0.25
2019-11-01,2203503,1,10,0.1
2019-11-01,2203859,1,1,1.0
2019-11-01,2204154,1,3,0.3333333333333333
2019-11-01,2204709,1,11,0.09090909090909091
2019-11-01,2205599,1,4,0.25
2019-11-01,2206696,1,3,0.3333333333333333
2019-11-01,2207702,1,73,0.0136986301369863
2019-11-01,2208007,2,55,0.03636363636363636
2019-11-01,2209559,1,4,0.25
2019-11-01,2209658,1,7,0.14285714285714285
2019-11-01,2209856,1,2,0.5
2019-11-01,2210201,1,7,0.14285714285714285
2019-11-01,2211001,7,423,0.016548463356973995
2019-11-01,2211100,1,23,0.043478260869565216
2019-11-01,2211308,1,18,0.05555555555555555
2019-11-01,2300101,1,7,0.14285714285714285
2019-11-01,2300309,1,34,0.029411764705882353
2019-11-01,2300754,1,18,0.05555555555555555
2019-11-01,2301257,1,10,0.1
2019-11-01,2302305,1,15,0.06666666666666667
2019-11-01,2302503,3,32,0.09375
2019-11-01,2303303,1,10,0.1
2019-11-01,2303808,1,22,0.045454545454545456
2019-11-01,2304202,1,68,0.014705882352941176
2019-11-01,2304400,9,1275,0.007058823529411765
2019-11-01,2304707,1,28,0.03571428571428571
2019-11-01,2304954,1,13,0.07692307692307693
2019-11-01,2305407,1,36,0.027777777777777776
2019-11-01,2305506,1,64,0.015625
2019-11-01,2306108,1,8,0.125
2019-11-01,2306306,1,28,0.03571428571428571
2019-11-01,2306504,1,7,0.14285714285714285
2019-11-01,2306553,1,16,0.0625
2019-11-01,2307106,1,11,0.09090909090909091
2019-11-01,2307254,1,7,0.14285714285714285
2019-11-01,2307304,4,159,0.025157232704402517
2019-11-01,2307403,2,16,0.125
2019-11-01,2308104,1,30,0.03333333333333333
2019-11-01,2309300,1,22,0.045454545454545456
2019-11-01,2311264,1,9,0.1111111111111111
2019-11-01,2311405,1,53,0.018867924528301886
2019-11-01,2311801,1,48,0.020833333333333332
2019-11-01,2312205,1,25,0.04
2019-11-01,2312908,2,104,0.019230769230769232
2019-11-01,2313302,1,38,0.02631578947368421
2019-11-01,2313401,1,39,0.02564102564102564
2019-11-01,2313500,1,24,0.041666666666666664
2019-11-01,2401008,1,13,0.07692307692307693
2019-11-01,2403251,2,88,0.022727272727272728
2019-11-01,2404606,2,3,0.6666666666666666
2019-11-01,2408003,5,126,0.03968253968253968
2019-11-01,2408102,1,402,0.0024875621890547263
2019-11-01,2409308,1,8,0.125
2019-11-01,2411205,1,28,0.03571428571428571
2019-11-01,2411700,1,4,0.25
2019-11-01,2412500,1,11,0.09090909090909091
2019-11-01,2500106,1,4,0.25
2019-11-01,2500775,1,4,0.25
2019-11-01,2501807,1,63,0.015873015873015872
2019-11-01,2504009,2,250,0.008
2019-11-01,2504306,1,19,0.05263157894736842
2019-11-01,2507507,7,403,0.017369727047146403
2019-11-01,2510808,1,41,0.024390243902439025
2019-11-01,2512101,1,22,0.045454545454545456
2019-11-01,2512507,1,31,0.03225806451612903
2019-11-01,2513208,1,11,0.09090909090909091
2019-11-01,2513703,1,80,0.0125
2019-11-01,2515708,1,2,0.5
2019-11-01,2516508,1,7,0.14285714285714285
2019-11-01,2516904,1,12,0.08333333333333333
2019-11-01,2600054,1,43,0.023255813953488372
2019-11-01,2600807,1,17,0.058823529411764705
2019-11-01,2601102,1,42,0.023809523809523808
2019-11-01,2601201,1,50,0.02
2019-11-01,2603207,2,14,0.14285714285714285
2019-11-01,2603454,2,103,0.019417475728155338
2019-11-01,2603801,1,13,0.07692307692307693
2019-11-01,2603900,1,14,0.07142857142857142
2019-11-01,2605400,1,17,0.058823529411764705
2019-11-01,2605608,1,16,0.0625
2019-11-01,2605707,1,15,0.06666666666666667
2019-11-01,2607901,3,333,0.009009009009009009
2019-11-01,2609402,1,38,0.02631578947368421
2019-11-01,2609600,2,259,0.007722007722007722
2019-11-01,2609709,1,17,0.058823529411764705
2019-11-01,2610707,2,155,0.012903225806451613
2019-11-01,2610905,1,45,0.022222222222222223
2019-11-01,2611002,1,25,0.04
2019-11-01,2611101,2,179,0.0111731843575419
2019-11-01,2611200,1,15,0.06666666666666667
2019-11-01,2611507,1,15,0.06666666666666667
2019-11-01,2611606,5,925,0.005405405405405406
2019-11-01,2611705,1,18,0.05555555555555555
2019-11-01,2612208,1,35,0.02857142857142857
2019-11-01,2612505,1,31,0.03225806451612903
2019-11-01,2613503,1,29,0.034482758620689655
2019-11-01,2613909,2,51,0.0392156862745098
2019-11-01,2614808,2,14,0.14285714285714285
2019-11-01,2615409,1,12,0.08333333333333333
2019-11-01,2701001,1,16,0.0625
2019-11-01,2703106,1,10,0.1
2019-11-01,2703205,3,11,0.2727272727272727
2019-11-01,2704302,7,486,0.01440329218106996
2019-11-01,2704401,1,11,0.09090909090909091
2019-11-01,2709103,1,14,0.07142857142857142
2019-11-01,2800308,4,291,0.013745704467353952
2019-11-01,2800407,1,3,0.3333333333333333
2019-11-01,2801306,1,22,0.045454545454545456
2019-11-01,2802304,1,8,0.125
2019-11-01,2803203,1,13,0.07692307692307693
2019-11-01,2804508,2,16,0.125
2019-11-01,2900702,1,78,0.01282051282051282
2019-11-01,2902005,1,8,0.125
2019-11-01,2902658,1,6,0.16666666666666666
2019-11-01,2902807,1,18,0.05555555555555555
2019-11-01,2903003,1,7,0.14285714285714285
2019-11-01,2903201,1,75,0.013333333333333334
2019-11-01,2904001,1,7,0.14285714285714285
2019-11-01,2904605,1,34,0.029411764705882353
2019-11-01,2905701,3,123,0.024390243902439025
2019-11-01,2906204,1,18,0.05555555555555555
2019-11-01,2906899,1,5,0.2
2019-11-01,2907608,1,9,0.1111111111111111
2019-11-01,2908408,2,36,0.05555555555555555
2019-11-01,2909307,1,10,0.1
2019-11-01,2909802,1,41,0.024390243902439025
2019-11-01,2910800,1,338,0.0029585798816568047
2019-11-01,2911303,1,8,0.125
2019-11-01,2911659,1,3,0.3333333333333333
2019-11-01,2913903,2,24,0.08333333333333333
2019-11-01,2914000,1,39,0.02564102564102564
2019-11-01,2914653,1,17,0.058823529411764705
2019-11-01,2917201,1,8,0.125
2019-11-01,2917409,1,9,0.1111111111111111
2019-11-01,2918100,1,20,0.05
2019-11-01,2918209,1,3,0.3333333333333333
2019-11-01,2918357,1,17,0.058823529411764705
2019-11-01,2919553,1,33,0.030303030303030304
2019-11-01,2921906,2,8,0.25
2019-11-01,2922003,1,19,0.05263157894736842
2019-11-01,2925105,1,25,0.04
2019-11-01,2925402,1,6,0.16666666666666666
2019-11-01,2927101,1,9,0.1111111111111111
2019-11-01,2927200,1,20,0.05
2019-11-01,2927408,2,1349,0.0014825796886582653
2019-11-01,2928109,1,21,0.047619047619047616
2019-11-01,2928406,2,11,0.18181818181818182
2019-11-01,2930774,1,13,0.07692307692307693
2019-11-01,2931053,1,9,0.1111111111111111
2019-11-01,2931350,2,63,0.031746031746031744
2019-11-01,2932457,1,4,0.25
2019-11-01,2933307,3,184,0.016304347826086956
2019-11-01,3100401,1,3,0.3333333333333333
2019-11-01,3103504,1,76,0.013157894736842105
2019-11-01,3104007,1,71,0.014084507042253521
2019-11-01,3104908,1,10,0.1
2019-11-01,3106200,10,1184,0.008445945945945946
2019-11-01,3106705,3,159,0.018867924528301886
2019-11-01,3107109,1,28,0.03571428571428571
2019-11-01,3107307,2,29,0.06896551724137931
2019-11-01,3108552,2,13,0.15384615384615385
2019-11-01,3109303,1,8,0.125
2019-11-01,3109709,1,14,0.07142857142857142
2019-11-01,3110608,1,16,0.0625
2019-11-01,3110905,1,5,0.2
2019-11-01,3112406,1,6,0.16666666666666666
2019-11-01,3112505,1,4,0.25
2019-11-01,3112604,1,13,0.07692307692307693
2019-11-01,3113305,1,29,0.034482758620689655
2019-11-01,3113404,1,50,0.02
2019-11-01,3114550,1,5,0.2
2019-11-01,3116308,1,4,0.25
2019-11-01,3117306,1,20,0.05
2019-11-01,3118304,1,55,0.01818181818181818
2019-11-01,3118601,3,318,0.009433962264150943
2019-11-01,3119302,1,12,0.08333333333333333
2019-11-01,3120409,1,2,0.5
2019-11-01,3120607,1,3,0.3333333333333333
2019-11-01,3121407,1,6,0.16666666666666666
2019-11-01,3121605,1,26,0.038461538461538464
2019-11-01,3122306,2,97,0.020618556701030927
2019-11-01,3124302,1,15,0.06666666666666667
2019-11-01,3126109,1,39,0.02564102564102564
2019-11-01,3127107,1,31,0.03225806451612903
2019-11-01,3127701,1,146,0.00684931506849315
2019-11-01,3128303,1,18,0.05555555555555555
2019-11-01,3129806,1,62,0.016129032258064516
2019-11-01,3130655,1,4,0.25
2019-11-01,3131307,1,115,0.008695652173913044
2019-11-01,3131505,1,8,0.125
2019-11-01,3132404,1,62,0.016129032258064516
2019-11-01,3133105,1,11,0.09090909090909091
2019-11-01,3133501,1,12,0.08333333333333333
2019-11-01,3133808,2,57,0.03508771929824561
2019-11-01,3134202,2,52,0.038461538461538464
2019-11-01,3135100,1,32,0.03125
2019-11-01,3136702,2,355,0.005633802816901409
2019-11-01,3137007,1,7,0.14285714285714285
2019-11-01,3137205,1,26,0.038461538461538464
2019-11-01,3137502,1,11,0.09090909090909091
2019-11-01,3138203,1,53,0.018867924528301886
2019-11-01,3138401,1,32,0.03125
2019-11-01,3138708,1,3,0.3333333333333333
2019-11-01,3138807,1,10,0.1
2019-11-01,3140506,1,8,0.125
2019-11-01,3140902,1,6,0.16666666666666666
2019-11-01,3142809,1,9,0.1111111111111111
2019-11-01,3143104,1,27,0.037037037037037035
2019-11-01,3143302,3,189,0.015873015873015872
2019-11-01,3143708,1,2,0.5
2019-11-01,3144003,1,19,0.05263157894736842
2019-11-01,3144102,1,13,0.07692307692307693
2019-11-01,3144607,1,14,0.07142857142857142
2019-11-01,3145208,1,36,0.027777777777777776
2019-11-01,3147006,1,48,0.020833333333333332
2019-11-01,3147204,1,16,0.0625
2019-11-01,3147303,1,16,0.0625
2019-11-01,3147600,1,8,0.125
2019-11-01,3148004,1,83,0.012048192771084338
2019-11-01,3148707,1,20,0.05
2019-11-01,3149309,1,19,0.05263157894736842
2019-11-01,3150406,1,1,1.0
2019-11-01,3150901,1,7,0.14285714285714285
2019-11-01,3151206,2,29,0.06896551724137931
2019-11-01,3151800,2,84,0.023809523809523808
2019-11-01,3152105,2,46,0.043478260869565216
2019-11-01,3152204,1,13,0.07692307692307693
2019-11-01,3152709,1,10,0.1
2019-11-01,3154903,2,13,0.15384615384615385
2019-11-01,3155801,1,12,0.08333333333333333
2019-11-01,3156700,1,63,0.015873015873015872
2019-11-01,3160405,1,13,0.07692307692307693
2019-11-01,3161106,1,24,0.041666666666666664
2019-11-01,3163300,1,2,0.5
2019-11-01,3163706,2,22,0.09090909090909091
2019-11-01,3167202,2,100,0.02
2019-11-01,3168903,1,3,0.3333333333333333
2019-11-01,3169059,1,2,0.5
2019-11-01,3169307,1,45,0.022222222222222223
2019-11-01,3169406,1,30,0.03333333333333333
2019-11-01,3169901,2,63,0.031746031746031744
2019-11-01,3170107,1,195,0.005128205128205128
2019-11-01,3170206,8,314,0.025477707006369428
2019-11-01,3170701,1,72,0.013888888888888888
2019-11-01,3171006,1,9,0.1111111111111111
2019-11-01,3171303,1,40,0.025
2019-11-01,3201159,1,6,0.16666666666666666
2019-11-01,3201209,1,102,0.00980392156862745
2019-11-01,3201506,1,63,0.015873015873015872
2019-11-01,3202009,1,6,0.16666666666666666
2019-11-01,3202108,1,11,0.09090909090909091
2019-11-01,3202454,1,13,0.07692307692307693
2019-11-01,3202652,1,6,0.16666666666666666
2019-11-01,3203346,1,6,0.16666666666666666
2019-11-01,3204708,1,20,0.05
2019-11-01,3205002,2,180,0.011111111111111112
2019-11-01,3205309,2,172,0.011627906976744186
2019-11-01,3300100,1,88,0.011363636363636364
2019-11-01,3300209,2,86,0.023255813953488372
2019-11-01,3300308,1,62,0.016129032258064516
2019-11-01,3300704,1,115,0.008695652173913044
2019-11-01,3300803,1,33,0.030303030303030304
2019-11-01,3301009,1,304,0.003289473684210526
2019-11-01,3301702,1,564,0.0017730496453900709
2019-11-01,3301900,4,122,0.03278688524590164
2019-11-01,3302106,2,16,0.125
2019-11-01,3302452,1,5,0.2
2019-11-01,3302502,5,167,0.029940119760479042
2019-11-01,3303302,3,372,0.008064516129032258
2019-11-01,3303401,1,117,0.008547008547008548
2019-11-01,3304144,1,104,0.009615384615384616
2019-11-01,3304201,1,69,0.014492753623188406
2019-11-01,3304524,1,75,0.013333333333333334
2019-11-01,3304557,23,4619,0.0049794327776575015
2019-11-01,3304706,1,33,0.030303030303030304
2019-11-01,3304755,1,29,0.034482758620689655
2019-11-01,3304904,4,646,0.006191950464396285
2019-11-01,3305109,1,304,0.003289473684210526
2019-11-01,3305703,1,7,0.14285714285714285
2019-11-01,3305752,1,14,0.07142857142857142
2019-11-01,3305802,1,95,0.010526315789473684
2019-11-01,3501301,1,18,0.05555555555555555
2019-11-01,3501608,1,94,0.010638297872340425
2019-11-01,3502101,1,39,0.02564102564102564
2019-11-01,3502804,2,131,0.015267175572519083
2019-11-01,3503208,3,133,0.022556390977443608
2019-11-01,3503901,2,44,0.045454545454545456
2019-11-01,3504008,1,58,0.017241379310344827
2019-11-01,3504107,1,89,0.011235955056179775
2019-11-01,3504503,1,56,0.017857142857142856
2019-11-01,3504602,1,8,0.125
2019-11-01,3505104,1,5,0.2
2019-11-01,3505500,1,77,0.012987012987012988
2019-11-01,3506003,1,224,0.004464285714285714
2019-11-01,3506102,2,60,0.03333333333333333
2019-11-01,3506409,1,5,0.2
2019-11-01,3507506,1,69,0.014492753623188406
2019-11-01,3507605,3,92,0.03260869565217391
2019-11-01,3507704,1,1,1.0
2019-11-01,3507803,1,12,0.08333333333333333
2019-11-01,3508504,1,54,0.018518518518518517
2019-11-01,3509403,1,11,0.09090909090909091
2019-11-01,3509502,10,650,0.015384615384615385
2019-11-01,3509601,3,35,0.08571428571428572
2019-11-01,3509700,2,27,0.07407407407407407
2019-11-01,3510609,2,139,0.014388489208633094
2019-11-01,3510807,1,18,0.05555555555555555
2019-11-01,3513009,1,111,0.009009009009009009
2019-11-01,3513405,3,62,0.04838709677419355
2019-11-01,3513504,1,55,0.01818181818181818
2019-11-01,3513702,1,9,0.1111111111111111
2019-11-01,3513801,1,165,0.006060606060606061
2019-11-01,3514403,1,31,0.03225806451612903
2019-11-01,3516200,1,170,0.0058823529411764705
2019-11-01,3518701,1,148,0.006756756756756757
2019-11-01,3518800,6,656,0.009146341463414634
2019-11-01,3519600,1,38,0.02631578947368421
2019-11-01,3520103,2,26,0.07692307692307693
2019-11-01,3522109,1,85,0.011764705882352941
2019-11-01,3522307,1,68,0.014705882352941176
2019-11-01,3522505,3,90,0.03333333333333333
2019-11-01,3522703,1,32,0.03125
2019-11-01,3523206,1,31,0.03225806451612903
2019-11-01,3524006,1,29,0.034482758620689655
2019-11-01,3524204,1,9,0.1111111111111111
2019-11-01,3524303,2,45,0.044444444444444446
2019-11-01,3525201,1,15,0.06666666666666667
2019-11-01,3525300,1,83,0.012048192771084338
2019-11-01,3525904,1,237,0.004219409282700422
2019-11-01,3526407,1,15,0.06666666666666667
2019-11-01,3526704,3,41,0.07317073170731707
2019-11-01,3526902,3,147,0.02040816326530612
2019-11-01,3527405,1,10,0.1
2019-11-01,3528403,1,21,0.047619047619047616
2019-11-01,3528502,2,45,0.044444444444444446
2019-11-01,3529005,1,131,0.007633587786259542
2019-11-01,3529302,1,52,0.019230769230769232
2019-11-01,3529401,3,174,0.017241379310344827
2019-11-01,3530102,1,19,0.05263157894736842
2019-11-01,3530201,1,11,0.09090909090909091
2019-11-01,3530508,1,45,0.022222222222222223
2019-11-01,3530607,2,174,0.011494252873563218
2019-11-01,3530706,2,88,0.022727272727272728
2019-11-01,3530805,2,65,0.03076923076923077
2019-11-01,3533403,1,26,0.038461538461538464
2019-11-01,3533502,1,23,0.043478260869565216
2019-11-01,3534401,5,350,0.014285714285714285
2019-11-01,3534906,1,9,0.1111111111111111
2019-11-01,3536505,1,35,0.02857142857142857
2019-11-01,3537156,1,3,0.3333333333333333
2019-11-01,3537602,2,52,0.038461538461538464
2019-11-01,3538105,1,8,0.125
2019-11-01,3538709,2,238,0.008403361344537815
2019-11-01,3539202,1,16,0.0625
2019-11-01,3539301,1,34,0.029411764705882353
2019-11-01,3539707,1,2,0.5
2019-11-01,3540507,1,6,0.16666666666666666
2019-11-01,3540606,2,26,0.07692307692307693
2019-11-01,3540705,1,28,0.03571428571428571
2019-11-01,3540804,1,14,0.07142857142857142
2019-11-01,3541000,1,239,0.0041841004184100415
2019-11-01,3541059,1,5,0.2
2019-11-01,3541703,1,11,0.09090909090909091
2019-11-01,3542602,1,39,0.02564102564102564
2019-11-01,3542909,1,10,0.1
2019-11-01,3543402,3,343,0.008746355685131196
2019-11-01,3543907,2,123,0.016260162601626018
2019-11-01,3544202,1,3,0.3333333333333333
2019-11-01,3545803,2,99,0.020202020202020204
2019-11-01,3547809,1,439,0.002277904328018223
2019-11-01,3548005,1,11,0.09090909090909091
2019-11-01,3548500,3,291,0.010309278350515464
2019-11-01,3548708,2,365,0.005479452054794521
2019-11-01,3548906,1,113,0.008849557522123894
2019-11-01,3549102,1,64,0.015625
2019-11-01,3549201,1,2,0.5
2019-11-01,3549805,4,256,0.015625
2019-11-01,3549904,2,361,0.00554016620498615
2019-11-01,3550100,2,28,0.07142857142857142
2019-11-01,3550308,17,6098,0.0027877992784519513
2019-11-01,3550605,3,49,0.061224489795918366
2019-11-01,3550704,2,47,0.0425531914893617
2019-11-01,3551108,1,5,0.2
2019-11-01,3551603,1,18,0.05555555555555555
2019-11-01,3552106,1,28,0.03571428571428571
2019-11-01,3552205,6,359,0.016713091922005572
2019-11-01,3552403,2,101,0.019801980198019802
2019-11-01,3552502,1,120,0.008333333333333333
2019-11-01,3552809,1,109,0.009174311926605505
2019-11-01,3553005,1,8,0.125
2019-11-01,3553104,1,4,0.25
2019-11-01,3553807,1,19,0.05263157894736842
2019-11-01,3554003,2,68,0.029411764705882353
2019-11-01,3554102,1,169,0.005917159763313609
2019-11-01,3554805,1,23,0.043478260869565216
2019-11-01,3555000,1,52,0.019230769230769232
2019-11-01,3556008,1,13,0.07692307692307693
2019-11-01,3557006,1,54,0.018518518518518517
2019-11-01,4100400,1,43,0.023255813953488372
2019-11-01,4100905,1,2,0.5
2019-11-01,4101101,1,7,0.14285714285714285
2019-11-01,4101309,1,5,0.2
2019-11-01,4101408,4,85,0.047058823529411764
2019-11-01,4101804,1,69,0.014492753623188406
2019-11-01,4101853,1,3,0.3333333333333333
2019-11-01,4102901,1,8,0.125
2019-11-01,4104006,1,19,0.05263157894736842
2019-11-01,4104303,1,54,0.018518518518518517
2019-11-01,4104501,1,15,0.06666666666666667
2019-11-01,4104659,2,12,0.16666666666666666
2019-11-01,4104808,2,158,0.012658227848101266
2019-11-01,4104907,1,34,0.029411764705882353
2019-11-01,4106902,5,848,0.00589622641509434
