municipio_ibge,soma,contagem
2924009,16200.0,6
2924058,4200.0,1
2925501,4200.0,1
2925931,1200.0,1
2926004,1200.0,1
2926103,1200.0,1
2926301,600.0,1
2926608,3900.0,2
2927309,2100.0,1
2927408,176349.0,62
2927606,3300.0,2
2927705,1800.0,1
2928000,600.0,1
2928703,4800.0,2
2928802,6000.0,3
2929107,1200.0,1
2929305,2400.0,1
2930105,9000.0,3
2930501,1200.0,1
2930709,3000.0,1
2930808,3000.0,1
2931350,1200.0,1
2932002,600.0,1
2932408,4200.0,1
2932457,3600.0,1
2932903,12600.0,3
2933307,36600.0,12
3100807,4200.0,1
3101607,3000.0,1
3101706,1200.0,1
3104205,4200.0,1
3105608,600.0,1
3106002,2400.0,1
3106200,115484.0,47
3106705,1200.0,1
3107109,3000.0,1
3107901,1500.0,2
3108008,2400.0,2
3108107,4200.0,2
3109907,1200.0,1
3111200,16200.0,6
3112703,1200.0,1
3113404,4200.0,1
3117306,4800.0,1
3118007,3600.0,1
3118809,2096.0,1
3121605,6600.0,3
3122306,12600.0,4
3123106,2400.0,2
3124104,300.0,1
3124500,1200.0,1
3125804,1800.0,1
3126505,4800.0,2
3127354,11100.0,3
3127602,1200.0,1
3127701,19359.0,8
3128006,600.0,1
3128402,4200.0,1
3128709,1200.0,1
3129608,2400.0,1
3129806,14400.0,5
3130507,3600.0,1
3130903,3389.0,1
3131307,2400.0,2
3131802,2400.0,1
3131901,3000.0,2
3134202,11400.0,2
3134301,3600.0,1
3134509,1200.0,1
3134707,4800.0,2
3135050,1200.0,1
3135209,7200.0,2
3135704,1200.0,1
3136207,4200.0,1
3136702,19500.0,5
3137205,3000.0,1
3137601,1800.0,1
3138203,6300.0,3
3138682,600.0,1
3139409,4200.0,1
3139607,2400.0,1
3142007,600.0,1
3142809,2400.0,1
3143302,23700.0,10
3143906,2400.0,1
3144375,900.0,1
3144706,1200.0,1
3144805,2100.0,1
3146255,3600.0,1
3149309,1800.0,1
3150570,4200.0,1
3151206,3000.0,1
3151800,2400.0,2
3152006,1200.0,1
3152501,8400.0,2
3154002,600.0,1
3154606,12600.0,4
3156908,1200.0,1
3157252,1200.0,1
3157377,900.0,1
3157807,600.0,1
3158201,4800.0,2
3158904,2400.0,1
3158953,1500.0,1
3159902,3000.0,1
3160009,6600.0,1
3161106,3000.0,1
3162500,1200.0,1
3162658,1200.0,1
3162807,1200.0,1
3162955,4200.0,1
3167202,8400.0,3
3167608,1800.0,1
3167707,989.0,1
3168408,1094.0,1
3168606,2400.0,1
3169901,1200.0,1
3170107,4200.0,2
3170206,8400.0,5
3170404,8400.0,2
3170800,4200.0,1
3171030,3389.0,1
3171204,1200.0,1
3171303,1200.0,1
3171709,3000.0,1
3200607,1200.0,1
3201209,3000.0,1
3201308,3000.0,1
3201506,8100.0,2
3201605,1200.0,1
3203205,8700.0,4
3203304,1200.0,1
3203502,1200.0,1
3204005,1800.0,1
3204351,1200.0,1
3205002,11139.0,5
3205069,1200.0,1
3205101,12600.0,2
3205200,11700.0,5
3205309,4200.0,1
3300407,600.0,1
3300456,12600.0,3
3300704,3000.0,1
3301009,17400.0,6
3301157,6000.0,2
3301306,8100.0,2
3301702,22540.0,9
3301850,3000.0,1
3301900,9600.0,3
3302007,5251.0,1
3302205,4200.0,1
3302403,5100.0,2
3302502,4800.0,2
3302908,4200.0,1
3303302,11894.0,3
3303500,4500.0,1
3303906,4200.0,2
3304144,5400.0,1
3304201,4200.0,1
3304300,4500.0,1
3304524,9600.0,3
3304557,126283.0,50
3304904,11400.0,2
3305109,7200.0,3
3305505,4200.0,1
3305703,1500.0,1
3306305,5400.0,2
3501103,1500.0,1
3503307,994.0,1
3504107,3000.0,1
3504800,3000.0,1
3505500,600.0,1
3505708,600.0,1
3505906,3000.0,1
3506003,3600.0,2
3506102,3000.0,1
3506706,6000.0,1
3507506,6600.0,1
3508900,600.0,1
3509502,16500.0,6
3509700,2400.0,1
3510203,600.0,1
3510500,2400.0,2
3510609,4200.0,3
3513009,9600.0,3
3513405,7200.0,2
3513801,4200.0,4
3515004,6000.0,2
3515400,3000.0,1
3515509,4200.0,1
3516200,21000.0,6
3516408,600.0,1
3517505,3000.0,1
3518305,1200.0,1
3518701,4200.0,1
3518800,13200.0,3
3519071,900.0,1
3519105,3600.0,1
3519808,4200.0,1
3520301,1200.0,1
3520426,2335.0,1
3522109,5100.0,2
3522208,1200.0,1
3522406,24485.0,9
3522703,4200.0,1
3522802,600.0,1
3523206,1200.0,1
3524402,4200.0,2
3524600,300.0,1
3525003,600.0,1
3525508,2189.0,1
3525904,4200.0,1
3526100,4200.0,1
3526704,6000.0,2
3526902,1200.0,1
3527009,2400.0,1
3527108,1200.0,1
3528601,1200.0,1
3529401,3000.0,1
3530201,6600.0,2
3530508,1200.0,1
3530607,22500.0,10
3531100,4200.0,1
3532207,3600.0,1
3532827,4200.0,1
3534401,3300.0,3
3535200,4500.0,1
3536505,600.0,1
3537602,4800.0,1
3538600,2400.0,1
3538709,1200.0,1
3539103,2400.0,1
3539301,1800.0,1
3541000,3900.0,2
3541406,3600.0,1
3542602,7200.0,2
3543402,9600.0,3
3543907,3300.0,1
3545001,1200.0,1
3547700,3600.0,1
3548500,1200.0,1
3548708,150.0,1
3549102,1200.0,1
3549904,16200.0,6
3550308,100732.0,45
3550605,3600.0,1
3550704,1200.0,1
3551009,3900.0,4
3551504,3000.0,1
3551702,1135.0,1
3552205,9600.0,4
3552502,5100.0,3
3552809,9300.0,4
3553708,7800.0,2
3554102,3000.0,1
3554508,3000.0,1
3555406,2700.0,2
3557006,3000.0,1
3557105,5400.0,2
4101002,3000.0,1
4101408,4800.0,2
4101507,900.0,2
4101804,3000.0,1
4103370,1800.0,1
4104204,3000.0,1
4104808,2100.0,2
4105508,1200.0,1
4106407,4200.0,1
4106902,8100.0,3
4107652,1200.0,1
4108304,3000.0,2
4108601,3000.0,1
4109708,4200.0,1
4109807,2400.0,1
4113452,3680.0,1
4113700,14615.0,5
4115200,50.0,1
4117008,1500.0,1
4118402,1200.0,1
4119905,1800.0,1
4120002,3000.0,1
4120853,3000.0,1
4122909,3600.0,1
4125407,3000.0,1
4126702,2400.0,1
4127106,2400.0,1
4128104,1200.0,2
4128500,1200.0,1
4201307,1305.0,1
4201406,4200.0,1
4201950,900.0,1
4202008,4200.0,1
4202305,4200.0,1
4204608,6300.0,3
4205407,9300.0,3
4207502,1500.0,1
4208203,4200.0,1
4208906,3600.0,1
4209102,26250.0,11
4209300,1800.0,1
4210407,1200.0,1
4211900,600.0,1
4216602,1200.0,1
4300406,2100.0,3
4300604,6300.0,4
4301305,900.0,1
4301602,13500.0,5
4303103,3900.0,2
4304408,1200.0,1
4304507,1200.0,1
4304606,5829.0,4
4304630,2400.0,1
4305108,7500.0,5
4305454,605.0,1
4307708,1200.0,1
4309209,2400.0,2
4309308,4200.0,1
4310207,3000.0,1
4310801,3000.0,1
4314100,1800.0,1
4314407,8021.0,5
4314803,3300.0,1
4314902,36584.0,15
4315172,150.0,1
4315602,7200.0,3
4316907,3000.0,1
4317608,455.0,1
4318002,5400.0,2
4318309,3600.0,1
4318705,7800.0,1
4318903,600.0,1
4319604,4200.0,1
4320008,3600.0,1
4320206,600.0,1
4320800,800.0,1
4321451,1200.0,1
4321907,1469.0,1
4322327,905.0,1
4322509,3600.0,1
4323002,4800.0,2
5002308,2132.0,1
5002704,40500.0,16
5003306,1200.0,1
5005681,4800.0,2
5005707,4800.0,1
5006606,1200.0,1
5007109,2400.0,1
5008305,1200.0,1
5102504,6300.0,3
5102637,1500.0,1
5102702,4200.0,1
5103007,3000.0,1
5103403,1200.0,1
5105150,600.0,1
5106224,1200.0,1
5106240,3000.0,1
5106265,1800.0,1
5106455,4200.0,1
5106752,4200.0,2
5106828,1200.0,1
5107602,5400.0,2
5107909,5100.0,3
5108402,1200.0,1
5200258,10200.0,3
5201108,34800.0,11
5201405,6500.0,3
5201702,3000.0,1
5204508,6600.0,3
5204904,2400.0,1
5205109,2400.0,1
5205307,1200.0,1
5208004,1500.0,2
5208509,4200.0,1
5208608,4500.0,2
5208707,59346.0,27
5208806,900.0,1
5208905,7200.0,1
5209200,1200.0,1
5211503,800.0,1
5212501,15600.0,4
5215231,4070.0,3
5215801,1800.0,1
5218003,4200.0,1
5218805,2400.0,1
5219753,4200.0,1
5220207,2696.0,1
5220454,12600.0,5
5221551,4200.0,1
5221858,12600.0,2
5300108,220594.0,68
