municipio_ibge,tamanho_medio_familia
2404705,3.012295081967213
2404804,2.8805970149253732
2404853,2.817857142857143
2404903,2.447619047619048
2405009,2.7519083969465647
2405108,2.668639053254438
2405207,2.5416666666666665
2405306,2.980392156862745
2405405,2.4859437751004014
2405504,2.8222222222222224
2405603,2.7114914425427874
2405702,2.535928143712575
2405801,2.930963420917053
2405900,2.6666666666666665
2406007,2.613953488372093
2406106,2.696098562628337
2406155,2.9242424242424243
2406205,3.0593607305936072
2406304,2.783333333333333
2406403,2.7203389830508473
2406502,2.800480769230769
2406601,2.6158038147138964
2406700,2.8014440433212995
2406809,2.6745283018867925
2406908,2.5609756097560976
2407005,3.0838709677419356
2407104,2.5819243774976943
2407203,2.5544388609715245
2407252,3.021276595744681
2407302,2.8759398496240602
2407401,2.7142857142857144
2407500,3.18
2407609,2.4623655913978495
2407708,2.863509749303621
2407807,2.675189393939394
2407906,3.021978021978022
2408003,2.5351934051997462
2408102,2.68706444547687
2408201,2.996488147497805
2408300,2.8981769675411293
2408409,2.6323529411764706
2408508,2.8814814814814813
2408607,2.8137931034482757
2408706,2.5267175572519083
2408805,3.1777777777777776
2408904,2.7607913669064748
2408953,3.279279279279279
2409100,2.7493112947658402
2409209,2.9306930693069306
2409308,2.370629370629371
2409332,2.388888888888889
2409407,2.4464735516372795
2409506,2.9508196721311477
2409605,3.048780487804878
2409704,2.596685082872928
2409803,3.1197771587743732
2409902,2.810344827586207
2410009,2.661764705882353
2410108,3.1375358166189113
2410207,2.690082644628099
2410256,2.7806122448979593
2410306,3.2459546925566345
2410405,3.219672131147541
2410504,2.7103448275862068
2410603,2.6153846153846154
2410702,2.77027027027027
2410801,2.9266666666666667
2410900,2.805084745762712
2411007,2.8264462809917354
2411056,3.024
2411106,2.7346938775510203
2411205,2.865108868826341
2411403,2.551813471502591
2411429,2.7452830188679247
2411502,2.6898608349900597
2411601,2.9244186046511627
2411700,2.621301775147929
2411809,2.6491228070175437
2411908,2.622047244094488
2412005,2.6285482562854825
2412104,2.7251461988304095
2412203,3.0979827089337175
2412302,2.7159763313609466
2412401,2.943548387096774
2412500,2.9111424541607898
2412559,3.308333333333333
2412609,2.6083916083916083
2412708,2.7740384615384617
2412807,2.5780590717299576
2412906,2.42018779342723
2413003,2.697142857142857
2413102,2.5168067226890756
2413201,3.424778761061947
2413300,2.4754098360655736
2413359,2.8397626112759644
2413409,3.0
2413508,2.8962264150943398
2413557,2.699300699300699
2413607,2.6363636363636362
2413706,2.8125
2413805,2.8533333333333335
2413904,3.2222222222222223
2414001,2.7766990291262137
2414100,3.2248062015503876
2414159,2.893048128342246
2414209,3.2911877394636013
2414308,2.6557377049180326
2414407,3.147807255008121
2414456,2.5403225806451615
2414506,2.4323529411764704
2414605,2.8578088578088576
2414704,2.5846994535519126
2414753,2.7062937062937062
2414803,3.3194444444444446
2414902,2.308641975308642
2415008,3.0789473684210527
2500106,2.9212827988338192
2500205,2.7135922330097086
2500304,2.7323709050527483
2500403,3.0254237288135593
2500502,2.7304347826086954
2500536,2.9210526315789473
2500577,3.3225806451612905
2500601,2.71350861287398
2500700,2.8111332007952288
2500734,2.5421686746987953
2500775,2.770764119601329
2500809,2.672473867595819
2500908,2.5483091787439616
2501005,3.0145228215767634
2501104,2.894245723172628
2501153,2.8846153846153846
2501203,2.968888888888889
2501302,2.7884267631103072
2501351,2.828767123287671
2501401,3.146718146718147
2501500,3.1268057784911716
2501534,2.474860335195531
2501575,3.1333333333333333
2501609,2.5328330206378986
2501708,2.8578199052132702
2501807,2.5439531166755462
2501906,2.822429906542056
2502003,2.6842105263157894
2502052,3.25
2502102,2.9458333333333333
2502151,3.12
2502201,2.872093023255814
2502300,2.3513513513513513
2502409,3.0296296296296297
2502508,2.752688172043011
2502607,2.8296943231441047
2502706,2.8675496688741724
2502805,2.8236842105263156
2502904,2.5673076923076925
2503001,2.606761565836299
2503100,2.933734939759036
2503209,2.4390581717451525
2503308,2.8556701030927836
2503407,2.8059701492537314
2503506,2.7542857142857144
2503555,2.887550200803213
2503605,2.7644444444444445
2503704,2.687977099236641
2503753,2.5342465753424657
2503803,2.5873015873015874
2503902,2.4583333333333335
2504009,2.4553074544829956
2504033,2.900497512437811
2504074,2.497041420118343
2504108,2.6458333333333335
2504157,2.8727272727272726
2504207,2.710526315789474
2504306,2.495429616087751
2504355,2.9
2504405,2.7628524046434495
2504504,2.577272727272727
2504603,2.7967914438502675
2504702,2.66079295154185
2504801,2.780793319415449
2504850,2.3421052631578947
2504900,2.407766990291262
2505006,2.7991803278688523
2505105,2.4992917847025495
2505204,2.7466666666666666
2505238,2.415492957746479
2505279,2.676190476190476
2505303,2.5
2505352,2.8304093567251463
2505402,2.4108527131782944
2505501,3.017543859649123
2505600,2.6650485436893203
2505709,2.910596026490066
2505808,2.524822695035461
2505907,2.732142857142857
2506004,2.5327272727272727
2506103,2.6018518518518516
2506202,2.6145833333333335
2506251,2.9081632653061225
2506301,2.8419540229885056
2506400,2.756440281030445
2506509,2.3805309734513274
2506608,2.4589371980676327
2506707,3.2459546925566345
2506806,2.267948717948718
2506905,2.295271049596309
2507002,2.773764258555133
2507101,2.9469964664310955
2507200,2.4732142857142856
2507309,2.742690058479532
2507408,2.6451612903225805
2507507,2.5591976242505745
2507606,2.607142857142857
2507705,3.0129310344827585
2507804,2.728506787330317
2507903,3.0903010033444818
2508000,2.6033898305084744
2508109,2.652482269503546
2508208,3.0447154471544717
2508307,2.964957264957265
2508406,2.9183673469387754
2508505,3.0330578512396693
2508554,2.7787610619469025
2508604,3.007751937984496
2508703,2.612676056338028
2508802,2.4607843137254903
2508901,2.6974155069582504
2509008,3.0714285714285716
2509057,2.781021897810219
2509107,2.4906040268456375
2509156,2.4803149606299213
2509206,2.5964912280701755
2509305,2.712686567164179
2509339,2.9285714285714284
2509370,2.8222222222222224
2509396,2.7161572052401746
2509404,2.6295546558704452
2509503,2.5270935960591134
2509602,3.0307692307692307
2509701,2.587096774193548
2509800,2.699059561128527
2509909,3.3132530120481927
2510006,2.7546468401486988
2510105,2.967551622418879
2510204,2.832579185520362
2510303,2.65
2510402,2.9141630901287554
2510501,2.7
2510600,2.3149606299212597
2510659,3.2244897959183674
2510709,2.772727272727273
2510808,2.591712370505789
2510907,2.90625
2511004,2.7790697674418605
2511103,2.6875
2511202,2.898001378359752
2511301,2.4347826086956523
2511400,2.8638941398865785
2511509,3.0683229813664594
2511608,3.018450184501845
2511707,2.6186046511627907
2511806,2.8388059701492536
2511905,2.5314285714285716
2512002,2.895038167938931
2512036,3.145631067961165
2512077,2.895104895104895
2512101,2.5918367346938775
2512200,2.6714285714285713
2512309,2.849056603773585
2512408,2.8
2512507,2.733501259445844
2512606,3.1379310344827585
2512705,3.2058823529411766
2512721,2.8072289156626504
2512747,3.0
2512754,2.8703703703703702
2512762,2.352601156069364
2512788,2.536231884057971
2512804,2.810810810810811
2512903,2.4214463840399003
2513000,3.047169811320755
2513109,2.838709677419355
2513158,3.2388059701492535
2513208,2.7650273224043715
2513307,2.49438202247191
2513356,3.016260162601626
2513406,2.4215885947046845
2513505,3.0166666666666666
2513604,2.7822222222222224
2513653,2.74468085106383
2513703,2.8025741710296685
2513802,2.9177215189873418
2513851,2.4408602150537635
2513901,3.0190703218116806
2513927,2.6116504854368934
2513943,2.763888888888889
2513968,2.858695652173913
2513984,2.7672413793103448
2514008,2.4130434782608696
2514107,2.1971153846153846
2514206,2.7217391304347824
2514305,3.071794871794872
2514404,2.968503937007874
2514453,2.937799043062201
2514503,3.0095057034220534
2514552,2.917525773195876
2514602,3.0
2514651,2.875
2514701,2.683098591549296
2514800,2.8046875
2514909,2.526315789473684
2515005,3.0
2515104,3.0652173913043477
2515203,2.901639344262295
2515302,2.456048498208873
2515401,3.067055393586006
2515500,2.3266129032258065
2515609,2.9863013698630136
2515708,2.8518518518518516
2515807,2.36231884057971
2515906,2.4714285714285715
2515930,3.06140350877193
2515971,2.722007722007722
2516003,2.750149075730471
2516102,2.7890995260663507
2516151,2.609271523178808
2516201,2.356928999144568
2516300,2.272727272727273
2516409,2.8045977011494254
2516508,2.638671875
2516607,3.0373626373626372
2516706,2.898686679174484
2516755,2.9069767441860463
2516805,2.7306590257879657
2516904,2.8802228412256268
2517001,3.0125
2517100,2.676190476190476
2517209,2.6793478260869565
2517407,3.168539325842697
2600054,2.1040214477211796
2600104,2.601344860710855
2600203,2.3699658703071673
2600302,2.6021739130434782
2600401,2.726133651551313
2600500,2.6618549260194877
2600609,2.9047619047619047
2600708,2.5693092257765415
2600807,2.3132352941176473
2600906,2.559241706161137
2601003,2.5350877192982457
2601052,2.709053916581892
2601102,2.6300710999581765
2601201,2.7223870755028026
2601300,2.5196850393700787
2601409,2.286617492096944
2601508,2.51875
2601607,2.62544420753376
2601706,2.493897688911971
2601805,2.7916666666666665
2601904,2.036065573770492
2602001,2.421759861291721
2602100,2.8878540939076447
2602209,2.442817932296432
2602308,2.5066179826563215
2602407,2.9557522123893807
2602506,2.4782608695652173
2602605,2.6421319796954315
2602704,2.642857142857143
2602803,3.0153061224489797
2602902,2.6390581717451522
2603009,2.746633416458853
2603108,2.64
2603207,2.877922077922078
2603306,3.1475409836065573
2603405,2.6666666666666665
2603454,2.685695393431783
2603504,2.5260663507109005
2603603,2.605769230769231
2603702,2.8843830888697153
2603801,2.8632075471698113
2603900,2.924107142857143
2603926,3.212121212121212
2604007,2.454887218045113
2604106,2.517038193951441
2604155,2.72
2604205,2.082846715328467
2604304,2.719298245614035
2604403,2.5945945945945947
2604502,2.6090534979423867
2604601,2.977064220183486
2604700,2.5671641791044775
2604809,2.5580110497237567
2604908,2.3514460999123576
2605004,2.6004531722054383
2605103,2.4434343434343435
2605152,2.6974358974358976
2605202,2.3404932378679395
2605301,2.8926996570308674
2605400,2.2199471598414795
2605509,2.8086956521739133
2605608,2.5146067415730338
2605707,2.8789037603569154
2605806,2.4611111111111112
2605905,2.345833333333333
2606002,2.6399625935162097
2606101,2.7216981132075473
2606200,2.729266826923077
2606309,2.827272727272727
2606408,2.388721978275942
2606507,2.759623609923011
2606606,2.6658114175753687
2606705,2.7444444444444445
2606804,2.469760604787904
2606903,2.5974025974025974
2607000,2.892063492063492
2607109,2.8793103448275863
2607208,2.6791389031266015
2607307,2.943359375
2607406,2.9
2607505,2.8082865168539324
2607604,2.366824644549763
2607653,2.9590714722052534
2607703,2.6095890410958904
2607752,2.684263959390863
2607802,3.0823529411764707
2607901,2.286102788660982
2607950,2.7635135135135136
2608008,2.322469982847341
2608057,2.973856209150327
2608107,2.7474892395982784
2608206,2.207865168539326
2608255,3.0578512396694215
2608305,2.8720379146919433
2608404,2.6331658291457285
2608453,2.758241758241758
2608503,2.926470588235294
2608602,2.9034482758620688
2608701,2.2604166666666665
2608750,2.6506024096385543
2608800,2.77431906614786
2608909,2.617140850017562
2609006,2.9543057996485063
2609105,2.7131782945736433
2609154,2.9954792043399636
2609204,2.595890410958904
2609303,3.43312101910828
2609402,2.411594202898551
2609501,2.837897853441895
2609600,2.294927476849955
2609709,2.7486136783733826
2609808,3.0
2609907,2.825413774693006
2610004,2.4456521739130435
2610103,2.71
2610202,2.7088888888888887
2610301,2.6228571428571428
2610400,2.943661971830986
2610509,2.6031553398058254
2610608,2.586218836565097
2610707,2.2083370685791124
2610806,2.5661993769470404
2610905,2.455954533712219
2611002,2.8157276995305165
2611101,2.8627629541936073
2611200,2.5632911392405062
2611309,2.4156813939016804
2611408,2.58
2611507,2.6918123275069
2611533,3.1894736842105265
2611606,2.3650045566983464
2611705,2.583067092651757
2611804,2.5786015954950727
2611903,3.0648648648648646
2612000,2.1333333333333333
2612109,2.5443037974683542
2612208,2.9020477815699657
2612307,2.5580110497237567
2612406,2.6041666666666665
2612455,3.0122699386503067
2612471,2.8115942028985508
2612505,2.34560327198364
2612554,3.0306122448979593
2612604,2.6673477727829997
2612703,2.473684210526316
2612802,2.981981981981982
2612901,2.5285714285714285
2613008,2.8713709677419357
2613107,2.657721796276013
2613206,2.857258064516129
2613305,2.5107361963190185
2613404,2.9553072625698324
2613503,2.976948408342481
2613602,2.482193329564726
2613701,2.637648246278072
2613800,3.073446327683616
2613909,2.9344018996734937
2614006,3.036842105263158
2614105,2.5512756378189096
2614204,3.1774949765572673
2614303,2.824324324324324
2614402,3.0
2614501,2.7232947232947233
2614600,2.7265573770491804
2614709,2.612021857923497
2614808,3.09375
2614857,2.8584070796460175
2615003,2.602015113350126
2615102,2.8625
2615201,2.9098360655737703
2615300,3.0077054794520546
2615409,2.889768574908648
2615508,2.6352201257861636
2615607,3.041154791154791
2615706,2.7007299270072993
2615805,2.5919540229885056
2615904,2.5514018691588785
2616001,2.521818181818182
2616100,2.572649572649573
2616183,2.566371681415929
2616209,2.8034682080924855
2616308,2.827838827838828
2616407,2.2902602422056173
2616506,2.5093167701863353
2700102,3.355987055016181
2700201,2.58974358974359
2700300,2.769035532994924
2700409,2.6643478260869564
2700508,2.229669347631814
2700607,2.619047619047619
2700706,2.60062893081761
2700805,2.5057471264367814
2700904,3.176
2701001,2.677058353317346
2701100,2.5973451327433628
2701209,2.604761904761905
2701308,2.67056856187291
2701357,2.13768115942029
2701407,2.2969908416921063
2701506,2.8552631578947367
2701605,2.874500399680256
2701704,3.1633466135458166
2701803,3.0173410404624277
2701902,3.016
2702009,3.020408163265306
2702108,2.4786910197869103
2702207,2.8035714285714284
2702306,2.864760058167717
2702355,3.0690537084398977
2702405,2.7427733556765816
2702504,2.611111111111111
2702553,2.801749271137026
2702603,2.9854077253218883
2702702,2.7611940298507465
2702801,2.556862745098039
2702900,3.1905672402804335
2703007,2.6083916083916083
2703106,2.791407222914072
2703205,2.9326923076923075
2703304,3.2490272373540856
2703403,2.7578125
2703502,2.2971014492753623
2703601,2.5063291139240507
2703700,3.0
2703759,2.217021276595745
2703809,2.8852080123266566
2703908,2.488372093023256
2704005,2.71284046692607
2704104,2.8584070796460175
2704203,2.9570661896243293
2704302,2.475775042841564
2704401,2.7048710601719197
2704500,2.7562091503267974
2704609,2.314814814814815
2704708,2.8417633410672853
2704807,2.6532663316582914
2704906,2.6973684210526314
2705002,3.1877022653721685
2705101,2.7415287628053586
2705200,2.976923076923077
2705309,3.2580645161290325
2705408,2.7333333333333334
2705507,2.603409933283914
2705606,2.560185185185185
2705705,2.752542372881356
2705804,2.7288135593220337
2705903,2.6666666666666665
2706000,3.2551020408163267
2706109,2.719298245614035
2706208,3.099099099099099
2706307,2.63021978021978
2706406,2.8702702702702703
2706422,3.3389830508474576
2706448,2.6320754716981134
2706505,3.0995475113122173
2706604,2.3766233766233764
2706703,2.416290868094701
2706802,2.4742616033755276
2706901,2.480696030451332
2707008,3.358974358974359
2707107,3.037490436113236
2707206,2.789719626168224
2707305,2.3293785310734463
2707404,2.458823529411765
2707503,2.7732919254658386
2707602,2.941747572815534
2707701,2.3998157531091664
2707800,2.9148936170212765
2707909,2.984126984126984
2708006,2.7362637362637363
2708105,2.6970954356846475
2708204,2.880952380952381
2708303,2.3926282051282053
2708402,2.964902807775378
2708501,2.4373414510400813
2708600,2.3935871743486974
2708709,2.7950310559006213
2708808,2.9926108374384235
2708907,2.6625
2708956,3.1333333333333333
2709004,2.4453125
2709103,2.9814814814814814
2709152,2.994154895275207
2709202,3.089430894308943
2709301,2.3819391148631364
2709400,2.8631805157593124
2800100,2.717391304347826
2800209,2.5619335347432024
2800308,2.4009816315906893
2800407,2.7346938775510203
2800506,2.991869918699187
2800605,2.681407035175879
2800670,2.5461922596754056
2800704,2.776923076923077
2801009,2.7430830039525693
2801108,2.7586206896551726
2801207,2.8886946386946386
2801306,2.412289395441031
2801405,2.3718944099378882
2801504,2.568093385214008
2801603,3.1594202898550723
2801702,2.645
2801900,2.2027027027027026
2802007,2.6808510638297873
2802106,2.586552217453505
2802205,2.5096153846153846
2802304,2.4645669291338583
2802403,2.9141630901287554
2802502,2.3442622950819674
2802601,2.5337837837837838
2802700,2.728395061728395
2802809,3.0703125
2802908,2.7349896480331264
2803005,2.554971705739693
2803104,2.7419354838709675
2803203,2.7649214659685866
2803302,2.314569536423841
2803401,2.0606758832565286
2803500,2.42662549945514
2803609,2.919000757002271
2803708,2.4420289855072466
2803807,2.6578947368421053
2803906,2.5569105691056913
2804003,2.7253521126760565
2804102,2.5935483870967744
2804201,2.7118055555555554
2804300,2.253731343283582
2804409,2.5962145110410093
2804458,2.607142857142857
2804508,2.28468085106383
2804607,2.4571428571428573
2804706,2.8333333333333335
2804805,2.4878800616505536
2804904,2.83984375
2805000,2.25
2805109,2.588888888888889
2805208,2.6370967741935485
2805307,2.568306010928962
2805406,2.6834319526627217
2805505,2.351084812623274
2805604,2.844569288389513
2805703,2.486833220796759
2805802,2.730612244897959
2805901,2.474418604651163
2806008,2.7752808988764044
2806107,2.4078212290502794
2806206,2.54759967453214
2806305,2.821292775665399
2806404,2.865771812080537
2806503,2.588235294117647
2806602,2.4193548387096775
2806701,2.2515337423312882
2806800,2.4923857868020303
2806909,2.5737704918032787
2807006,2.4
2807105,2.2405026300409117
2807204,2.148936170212766
2807303,2.580246913580247
2807402,2.478564913347522
2807501,2.7567567567567566
2807600,2.820256776034237
2900108,2.1928934010152283
2900207,2.6388650042992263
2900306,2.3842794759825328
2900355,2.2097725358045492
2900405,2.5384615384615383
2900504,3.129496402877698
2900603,2.3333333333333335
2900702,2.2970614654176824
2900801,2.951747088186356
2900900,1.8258064516129033
2901007,2.697802197802198
2901106,2.606508875739645
2901155,2.8531746031746033
2901205,2.493230174081238
2901304,2.4456521739130435
2901353,2.3017241379310347
2901403,2.676470588235294
2901502,2.6818181818181817
2901601,2.3535911602209945
2901700,2.7888198757763973
2901809,2.6793478260869565
2901908,2.8924302788844622
2901957,2.5955882352941178
2902005,2.8442622950819674
2902054,2.411483253588517
2902104,2.8012670890296767
2902203,2.668539325842697
2902252,2.0047619047619047
2902302,2.779874213836478
2902401,2.6666666666666665
2902500,2.9288256227758005
2902609,2.507234726688103
2902658,2.9151785714285716
2902708,3.4505582137161084
2902807,3.02571860816944
2902906,2.926233085988651
2903003,2.84765625
2903102,2.669811320754717
2903201,2.7074947287713247
2903235,2.8132780082987554
2903276,2.9204545454545454
2903300,2.1203007518796992
2903409,2.5982704402515724
2903508,2.8
2903607,2.595667870036101
2903706,2.4217462932454694
2903805,2.6848436246992784
2903904,2.8713282247765006
2903953,2.8853503184713376
2904001,2.7552742616033754
2904050,2.9263565891472867
2904100,2.79048349961627
2904209,2.7336683417085426
2904308,2.902439024390244
2904407,2.4327485380116958
2904506,2.696969696969697
2904605,2.8026163909195843
2904704,2.502164502164502
2904753,2.8982578397212544
2904803,2.6639344262295084
2904852,3.088967971530249
2904902,2.3905940594059407
2905008,3.017167381974249
2905107,2.378640776699029
2905156,2.7948717948717947
2905206,2.93312101910828
2905305,2.89
2905404,2.7731481481481484
2905503,2.7576923076923077
2905602,2.588116137744767
2905701,2.5369234543670265
2905800,2.945945945945946
2905909,3.0775862068965516
2906006,2.8422216760874908
2906105,3.391566265060241
2906204,2.7796271637816243
2906303,2.4413625304136253
2906402,2.641891891891892
2906501,2.5966494845360826
2906600,2.6792452830188678
2906709,2.786808794137242
2906808,2.790727350063803
2906824,2.527027027027027
2906857,2.388185654008439
2906873,2.7378252168112076
2906899,2.764705882352941
2906907,2.598574821852732
2907004,2.6564417177914113
2907103,2.826109391124871
2907202,2.6936912008854454
2907301,2.432532347504621
2907400,2.7222222222222223
2907509,2.562526494277236
2907558,2.6324786324786325
2907608,2.890909090909091
2907707,3.3048780487804876
2907806,2.525081788440567
2907905,2.73943661971831
2908002,2.0867743865948536
2908101,2.7027667984189723
2908200,2.6346153846153846
2908309,2.2205882352941178
2908408,2.721784063094914
2908507,2.561489810260014
2908606,3.0023094688221708
2908705,2.878228782287823
2908804,2.7127659574468086
2908903,2.1552892131318395
2909000,2.5209580838323356
2909109,2.4872611464968153
2909208,2.453206239168111
2909307,2.762065095398429
2909406,2.828193832599119
2909505,2.8181818181818183
2909604,2.7320692497938994
2909703,2.906779661016949
2909802,2.469096671949287
2909901,2.7211040828062103
2910008,2.71
2910057,2.4243281471004243
2910107,2.935828877005348
2910206,2.5657894736842106
2910305,2.6013986013986012
2910404,2.7905803195962995
2910503,2.7583892617449663
2910602,3.2352472089314195
2910701,2.6935988620199147
2910727,2.643054459352802
2910750,2.5675675675675675
2910776,2.787878787878788
2910800,2.725778132482043
2910859,2.5067087608524075
2910909,2.089108910891089
2911006,2.278947368421053
2911105,3.0500390930414385
2911204,2.4658703071672354
2911253,1.8076923076923077
2911303,3.1333333333333333
2911402,2.6902356902356903
2911501,2.524137931034483
2911600,2.840909090909091
2911659,2.7063492063492065
2911709,2.521993499458288
2911808,2.380694980694981
2911857,2.798994974874372
2911907,2.508206686930091
2912004,2.736559139784946
2912103,2.1581569115815693
2912202,2.8906882591093117
2912301,2.2119205298013247
2912400,2.654320987654321
2912509,2.869158878504673
2912608,2.580952380952381
2912707,2.8333333333333335
2912806,2.526315789473684
2912905,2.6358024691358026
2913002,2.7903225806451615
2913101,2.7253086419753085
2913200,2.897727272727273
2913309,2.63
2913408,2.5655737704918034
2913457,3.133720930232558
2913507,2.5938748335552595
2913606,2.401402961808262
2913705,2.7103064066852367
2913804,2.966183574879227
2913903,2.217238962859145
2914000,2.6268464996788694
2914109,2.5157894736842104
2914208,2.75968992248062
2914307,2.8315217391304346
2914406,2.8377808988764044
2914505,2.559003051881994
2914604,2.6907308377896615
2914653,2.4923391215526047
2914703,2.407354208560758
2914802,2.254426525318597
2914901,2.604831751509922
2915007,2.592476489028213
2915106,2.831111111111111
2915205,2.37890625
2915304,2.449275362318841
2915353,3.111764705882353
2915403,2.0140845070422535
2915502,2.260655737704918
2915601,2.2575297688536073
2915700,2.3422818791946307
2915809,2.6598984771573604
2915908,2.8679245283018866
2916005,2.5344262295081967
2916104,2.750965250965251
2916203,2.135135135135135
2916302,2.245
2916401,2.539345711759505
2916500,2.664829659318637
2916609,2.401639344262295
2916708,2.6859504132231407
2916807,2.6324786324786325
2916856,2.440514469453376
2916906,2.32
2917003,2.9054336468129573
2917102,2.4842105263157896
2917201,3.053639846743295
2917300,2.6334519572953736
2917334,2.6157894736842104
2917359,2.5828877005347595
2917409,2.6798245614035086
2917508,2.4097693351424696
2917607,2.982189400521286
2917706,2.6662346079066754
2917805,2.6842105263157894
2917904,2.970059880239521
2918001,2.5725682724762198
2918100,2.471308016877637
2918209,2.743801652892562
2918308,2.3382899628252787
2918357,2.995512341062079
2918407,2.769694860192598
2918456,2.61875
2918506,2.812
2918555,1.8347826086956522
2918605,2.427536231884058
2918704,2.5873015873015874
2918753,3.046242774566474
2918803,2.9096722621902478
2918902,2.2873563218390807
2919009,2.543859649122807
2919058,2.5205479452054793
2919108,2.6686746987951806
2919157,2.9024539877300612
2919207,2.7154947916666665
2919306,2.5036496350364965
2919405,2.5934959349593494
2919504,3.0739064856711917
2919553,2.541524105754277
2919603,2.5828571428571427
2919702,2.74025974025974
2919801,2.8150776053215076
2919900,2.6885245901639343
2919926,2.1
2919959,2.5238095238095237
2920007,2.478527607361963
2920106,2.361890694239291
2920205,2.8703703703703702
2920304,3.0454545454545454
2920403,2.696245733788396
2920452,2.5724907063197024
2920502,2.8033240997229916
2920601,2.3208595776213414
2920700,2.6400638467677573
2920809,2.591549295774648
2920908,2.1627906976744184
2921005,2.516923076923077
2921054,2.6470588235294117
2921104,2.5265095729013254
2921203,2.5508417508417507
2921302,2.4463519313304722
2921401,2.3773584905660377
2921450,2.8642857142857143
2921500,2.808788996980879
2921609,2.588957055214724
2921708,2.6688925987757375
2921807,2.7160493827160495
2921906,2.6758241758241756
2922003,2.6878402903811254
2922052,2.757847533632287
2922102,2.3733719247467437
2922201,2.6564885496183206
2922250,3.0899470899470898
2922300,2.3665611814345993
2922409,2.9066666666666667
2922508,2.6599496221662466
2922607,2.6621621621621623
2922656,2.6666666666666665
2922706,2.2878228782287824
2922730,2.1949685534591197
2922755,2.526315789473684
2922805,2.2466666666666666
2922854,2.4516129032258065
2922904,2.6968184653774174
2923001,2.61754068716094
2923035,2.7454545454545456
2923050,2.7532467532467533
2923100,2.648907103825137
2923209,2.726764500349406
2923308,2.1944444444444446
2923357,2.5451505016722407
2923407,2.766412213740458
2923506,2.7076023391812867
2923605,2.8100358422939067
2923704,2.2898609975470157
2923803,2.8310679611650484
2923902,1.8657718120805369
2924009,2.899727862675319
2924058,2.362934362934363
2924108,2.3902439024390243
2924207,2.937799043062201
2924306,3.059040590405904
2924405,3.183350895679663
2924504,2.8680851063829786
2924603,2.912751677852349
2924652,2.7214285714285715
2924678,3.0
2924702,2.469945355191257
2924801,2.3208852005532505
2924900,2.85
2925006,2.8005540166204987
2925105,2.7216931216931215
2925204,2.554931836407378
2925253,2.3335949764521193
2925303,2.7030895444231104
2925402,1.927710843373494
2925501,2.7042735042735044
2925600,2.6106870229007635
2925709,2.588516746411483
2925758,2.970664928292047
2925808,2.5435959110042092
2925907,2.6192493946731235
2925931,2.467455621301775
2925956,2.702341137123746
2926004,2.7032388663967613
2926103,2.6083650190114067
2926202,2.713380281690141
2926301,2.412558380902958
2926400,2.918131868131868
2926509,2.2646048109965635
2926608,2.735691573926868
2926657,2.875
2926707,2.707547169811321
2926806,2.622950819672131
2926905,2.5660377358490565
2927002,2.7191873589164786
2927101,3.1515151515151514
2927200,2.4201154956689126
2927309,2.433224755700326
2927408,2.4820497442817397
2927507,2.6695340501792115
2927606,2.929411764705882
2927705,2.7234530175706646
2927804,1.9304347826086956
2927903,2.183266932270916
2928000,2.4628132578819724
2928059,2.4566210045662102
2928109,2.6116220735785953
2928208,2.740129640542133
2928307,2.201117318435754
2928406,2.6107142857142858
2928505,2.6610169491525424
2928604,2.280844155844156
2928703,2.594153278904398
2928802,2.6925207756232687
2928901,2.8821052631578947
2928950,2.2588832487309647
2929008,2.645714285714286
2929057,2.601593625498008
2929107,2.7211538461538463
2929206,2.7562935190144615
2929255,2.8218724109362054
2929305,2.9326856349757113
2929354,2.624242424242424
2929370,2.3431952662721893
2929404,2.424731182795699
2929503,2.5640608034744843
2929602,2.3794266441821246
2929701,2.934959349593496
2929750,2.2337164750957856
2929800,2.5728643216080402
2929909,2.708251085669167
2930006,2.254777070063694
2930105,2.531466798810704
2930154,3.16324200913242
2930204,2.9410672853828306
2930303,2.7327302631578947
2930402,2.7699530516431925
2930501,2.5064262023217245
2930600,2.474747474747475
2930709,2.46640826873385
2930758,3.0476190476190474
2930766,2.502127659574468
2930774,2.784243509400179
2930808,3.0199335548172757
2930907,3.13
2931004,2.7258444619010214
2931053,3.183333333333333
2931103,2.2246376811594204
2931202,2.672
2931301,2.6951219512195124
2931350,2.3824572221365807
2931400,2.2171052631578947
2931509,3.0613397901533497
2931608,2.5892116182572615
2931707,2.21285140562249
2931806,2.7781818181818183
2931905,2.7372473532242543
2932002,2.5325248070562294
2932101,2.6254237288135593
2932200,2.6996587030716723
2932309,2.628205128205128
2932408,2.5977859778597785
2932457,2.557446808510638
2932507,2.4856674856674856
2932606,2.776595744680851
2932705,2.3066157760814248
2932804,2.6012658227848102
2932903,3.097964815453605
2933000,2.425244177310293
2933059,2.4916666666666667
2933109,2.642857142857143
2933158,2.3946360153256707
2933174,2.678832116788321
2933208,2.6399594320486814
2933257,2.5161290322580645
2933307,3.0941151919866443
2933406,2.7007299270072993
2933455,2.7142857142857144
2933505,2.80420054200542
2933604,2.5876470588235296
3100104,2.3152173913043477
3100203,2.8205128205128207
3100302,3.146118721461187
3100401,2.6145833333333335
3100500,3.208955223880597
3100609,2.73371104815864
3100708,2.5476190476190474
3100807,2.635294117647059
3100906,2.819502074688797
3101003,2.9125
3101102,2.644400785854617
3101201,2.4126984126984126
