"Munic�pio";"Popula��o_residente"
"411120 ITAPEJARA D'OESTE";11964
"411125 ITAPERUCU";28634
"411130 ITAUNA DO SUL";2865
"411140 IVAI";13879
"411150 IVAIPORA";31984
"411155 IVATE";8185
"411160 IVATUBA";3259
"411170 JABOTI";5274
"411180 JACAREZINHO";39378
"411190 JAGUAPITA";13620
"411200 JAGUARIAIVA";34857
"411210 JANDAIA DO SUL";21176
"411220 JANIOPOLIS";5245
"411230 JAPIRA";4931
"411240 JAPURA";9425
"411250 JARDIM ALEGRE";11328
"411260 JARDIM OLINDA";1331
"411270 JATAIZINHO";12588
"411275 JESUITAS";8412
"411280 JOAQUIM TAVORA";11908
"411290 JUNDIAI DO SUL";3292
"411295 JURANDA";7340
"411300 JUSSARA";7013
"411310 KALORE";4100
"411320 LAPA";48163
"411325 LARANJAL";5852
"411330 LARANJEIRAS DO SUL";32037
"411340 LEOPOLIS";3954
"411342 LIDIANOPOLIS";3310
"411345 LINDOESTE";4653
"411350 LOANDA";23086
"411360 LOBATO";4787
"411370 LONDRINA";569733
"411373 LUIZIANA";7262
"411375 LUNARDELLI";4794
"411380 LUPIONOPOLIS";4920
"411390 MALLET";13630
"411400 MAMBORE";13132
"411410 MANDAGUACU";22819
"411420 MANDAGUARI";34400
"411430 MANDIRITUBA";26869
"411435 MANFRINOPOLIS";2571
"411440 MANGUEIRINHA";16714
"411450 MANOEL RIBAS";13502
"411460 MARECHAL CANDIDO RONDON";52944
"411470 MARIA HELENA";5677
"411480 MARIALVA";35496
"411490 MARILANDIA DO SUL";8836
"411500 MARILENA";7076
"411510 MARILUZ";10345
"411520 MARINGA";423666
"411530 MARIOPOLIS";6610
"411535 MARIPA";5603
"411540 MARMELEIRO";14367
"411545 MARQUINHO";4411
"411550 MARUMBI";4679
"411560 MATELANDIA";17943
"411570 MATINHOS";34720
"411573 MATO RICO";3272
"411575 MAUA DA SERRA";10601
"411580 MEDIANEIRA";46198
"411585 MERCEDES";5536
"411590 MIRADOR";2213
"411600 MIRASELVA";1806
"411605 MISSAL";10702
"411610 MOREIRA SALES";12121
"411620 MORRETES";16406
"411630 MUNHOZ DE MELO";3984
"411640 NOSSA SENHORA DAS GRACAS";4008
"411650 NOVA ALIANCA DO IVAI";1543
"411660 NOVA AMERICA DA COLINA";3445
"411670 NOVA AURORA";10472
"411680 NOVA CANTU";5302
"411690 NOVA ESPERANCA";27904
"411695 NOVA ESPERANCA DO SUDOESTE";5046
"411700 NOVA FATIMA";8153
"411705 NOVA LARANJEIRAS";11554
"411710 NOVA LONDRINA";13213
"411720 NOVA OLIMPIA";5806
"411721 NOVA SANTA BARBARA";4249
"411722 NOVA SANTA ROSA";8219
"411725 NOVA PRATA DO IGUACU";10548
"411727 NOVA TEBAS";5649
"411729 NOVO ITACOLOMI";2844
"411730 ORTIGUEIRA";22141
"411740 OURIZONA";3428
"411745 OURO VERDE DO OESTE";5996
"411750 PAICANDU";41281
"411760 PALMAS";50986
"411770 PALMEIRA";33877
"411780 PALMITAL";13172
"411790 PALOTINA";31846
"411800 PARAISO DO NORTE";13830
"411810 PARANACITY";11472
"411820 PARANAGUA";154936
"411830 PARANAPOEMA";3203
"411840 PARANAVAI";88374
"411845 PATO BRAGADO";5610
"411850 PATO BRANCO";82881
"411860 PAULA FREITAS";5873
"411870 PAULO FRONTIN";7354
"411880 PEABIRU";13996
"411885 PEROBAL";6127
"411890 PEROLA";11234
"411900 PEROLA D'OESTE";6347
"411910 PIEN";12746
"411915 PINHAIS";132157
"411920 PINHALAO";6326
"411925 PINHAL DE SAO BENTO";2731
"411930 PINHAO";32391
"411940 PIRAI DO SUL";25451
"411950 PIRAQUARA";113036
"411960 PITANGA";30310
"411965 PITANGUEIRAS";3224
"411970 PLANALTINA DO PARANA";4263
"411980 PLANALTO";13479
"411990 PONTA GROSSA";351736
"411995 PONTAL DO PARANA";27284
"412000 PORECATU";12914
"412010 PORTO AMAZONAS";4848
"412015 PORTO BARREIRO";3237
"412020 PORTO RICO";2559
"412030 PORTO VITORIA";4065
"412033 PRADO FERREIRA";3753
"412035 PRANCHITA";5157
"412040 PRESIDENTE CASTELO BRANCO";5306
"412050 PRIMEIRO DE MAIO";11123
"412060 PRUDENTOPOLIS";52241
"412065 QUARTO CENTENARIO";4512
"412070 QUATIGUA";7449
"412080 QUATRO BARRAS";23559
"412085 QUATRO PONTES";4015
"412090 QUEDAS DO IGUACU";34103
"412100 QUERENCIA DO NORTE";12206
"412110 QUINTA DO SOL";4573
"412120 QUITANDINHA";19049
"412125 RAMILANDIA";4451
"412130 RANCHO ALEGRE";3808
"412135 RANCHO ALEGRE D'OESTE";2655
"412140 REALEZA";16922
"412150 REBOUCAS";14899
"412160 RENASCENCA";6802
"412170 RESERVA";26715
"412175 RESERVA DO IGUACU";8010
"412180 RIBEIRAO CLARO";10668
"412190 RIBEIRAO DO PINHAL";13029
"412200 RIO AZUL";15236
"412210 RIO BOM";3203
"412215 RIO BONITO DO IGUACU";13269
"412217 RIO BRANCO DO IVAI";4096
"412220 RIO BRANCO DO SUL";32397
"412230 RIO NEGRO";34170
"412240 ROLANDIA";66580
"412250 RONCADOR";9849
"412260 RONDON";9579
"412265 ROSARIO DO IVAI";4786
"412270 SABAUDIA";6827
"412280 SALGADO FILHO";3580
"412290 SALTO DO ITARARE";4935
"412300 SALTO DO LONTRA";14785
"412310 SANTA AMELIA";3324
"412320 SANTA CECILIA DO PAVAO";3334
"412330 SANTA CRUZ DE MONTE CASTELO";7800
"412340 SANTA FE";12037
"412350 SANTA HELENA";26490
"412360 SANTA INES";1621
"412370 SANTA ISABEL DO IVAI";8562
"412380 SANTA IZABEL DO OESTE";14659
"412382 SANTA LUCIA";3836
"412385 SANTA MARIA DO OESTE";9615
"412390 SANTA MARIANA";11724
"412395 SANTA MONICA";3981
"412400 SANTANA DO ITARARE";4992
"412402 SANTA TEREZA DO OESTE";10139
"412405 SANTA TEREZINHA DE ITAIPU";23465
"412410 SANTO ANTONIO DA PLATINA";45993
"412420 SANTO ANTONIO DO CAIUA";2641
"412430 SANTO ANTONIO DO PARAISO";2106
"412440 SANTO ANTONIO DO SUDOESTE";20166
"412450 SANTO INACIO";5409
"412460 SAO CARLOS DO IVAI";6878
"412470 SAO JERONIMO DA SERRA";11170
"412480 SAO JOAO";10241
"412490 SAO JOAO DO CAIUA";5855
"412500 SAO JOAO DO IVAI";10219
"412510 SAO JOAO DO TRIUNFO";15120
"412520 SAO JORGE D'OESTE";9050
"412530 SAO JORGE DO IVAI";5551
"412535 SAO JORGE DO PATROCINIO";5641
"412540 SAO JOSE DA BOA VISTA";6206
"412545 SAO JOSE DAS PALMEIRAS";3654
"412550 SAO JOSE DOS PINHAIS";323340
"412555 SAO MANOEL DO PARANA";2160
"412560 SAO MATEUS DO SUL";46261
"412570 SAO MIGUEL DO IGUACU";27452
"412575 SAO PEDRO DO IGUACU";5897
"412580 SAO PEDRO DO IVAI";10981
"412590 SAO PEDRO DO PARANA";2313
"412600 SAO SEBASTIAO DA AMOREIRA";8853
"412610 SAO TOME";5722
"412620 SAPOPEMA";6736
"412625 SARANDI";96688
"412627 SAUDADE DO IGUACU";5500
"412630 SENGES";19327
"412635 SERRANOPOLIS DO IGUACU";4495
"412640 SERTANEJA";5284
"412650 SERTANOPOLIS";16369
"412660 SIQUEIRA CAMPOS";21016
"412665 SULINA";2981
"412667 TAMARANA";14797
"412670 TAMBOARA";5120
"412680 TAPEJARA";16205
"412690 TAPIRA";5539
"412700 TEIXEIRA SOARES";12367
"412710 TELEMACO BORBA";78974
"412720 TERRA BOA";17094
"412730 TERRA RICA";16789
"412740 TERRA ROXA";17481
"412750 TIBAGI";20522
"412760 TIJUCAS DO SUL";16868
"412770 TOLEDO";140635
"412780 TOMAZINA";7918
"412785 TRES BARRAS DO PARANA";12040
"412788 TUNAS DO PARANA";8769
"412790 TUNEIRAS DO OESTE";8566
"412795 TUPASSI";8112
"412796 TURVO";13215
"412800 UBIRATA";21013
"412810 UMUARAMA";111557
"412820 UNIAO DA VITORIA";57517
"412830 UNIFLOR";2605
"412840 URAI";11314
"412850 WENCESLAU BRAZ";19414
"412853 VENTANIA";11904
"412855 VERA CRUZ DO OESTE";8521
"412860 VERE";7257
"412862 ALTO PARAISO";2741
"412863 DOUTOR ULYSSES";5580
"412865 VIRMOND";4053
"412870 VITORINO";6838
"412880 XAMBRE";5679
"420005 ABDON BATISTA";2563
"420010 ABELARDO LUZ";17904
"420020 AGROLANDIA";10864
"420030 AGRONOMICA";5448
"420040 AGUA DOCE";7145
"420050 AGUAS DE CHAPECO";6486
"420055 AGUAS FRIAS";2366
"420060 AGUAS MORNAS";6469
"420070 ALFREDO WAGNER";10036
"420075 ALTO BELA VISTA";1937
"420080 ANCHIETA";5638
"420090 ANGELINA";4801
"420100 ANITA GARIBALDI";7133
"420110 ANITAPOLIS";3232
"420120 ANTONIO CARLOS";8513
"420125 APIUNA";10743
"420127 ARABUTA";4267
"420130 ARAQUARI";38129
"420140 ARARANGUA";68228
"420150 ARMAZEM";8674
"420160 ARROIO TRINTA";3550
"420165 ARVOREDO";2240
"420170 ASCURRA";7934
"420180 ATALANTA";3210
"420190 AURORA";5679
"420195 BALNEARIO ARROIO DO SILVA";13071
"420200 BALNEARIO CAMBORIU";142295
"420205 BALNEARIO BARRA DO SUL";10795
"420207 BALNEARIO GAIVOTA";10979
"420208 BANDEIRANTE";2678
"420209 BARRA BONITA";1677
"420210 BARRA VELHA";29168
"420213 BELA VISTA DO TOLDO";6337
"420215 BELMONTE";2706
"420220 BENEDITO NOVO";11652
"420230 BIGUACU";68481
"420240 BLUMENAU";357199
"420243 BOCAINA DO SUL";3474
"420245 BOMBINHAS";19769
"420250 BOM JARDIM DA SERRA";4743
"420253 BOM JESUS";3010
"420257 BOM JESUS DO OESTE";2142
"420260 BOM RETIRO";9966
"420270 BOTUVERA";5246
"420280 BRACO DO NORTE";33450
"420285 BRACO DO TROMBUDO";3743
"420287 BRUNOPOLIS";2420
"420290 BRUSQUE";134723
"420300 CACADOR";78595
"420310 CAIBI";6148
"420315 CALMON";3346
"420320 CAMBORIU";82989
"420325 CAPAO ALTO";2525
"420330 CAMPO ALEGRE";11978
"420340 CAMPO BELO DO SUL";7016
"420350 CAMPO ERE";8526
"420360 CAMPOS NOVOS";36244
"420370 CANELINHA";12240
"420380 CANOINHAS";54401
"420390 CAPINZAL";22848
"420395 CAPIVARI DE BAIXO";24871
"420400 CATANDUVAS";10861
"420410 CAXAMBU DO SUL";3642
"420415 CELSO RAMOS";2728
"420417 CERRO NEGRO";3124
"420419 CHAPADAO DO LAGEADO";2988
"420420 CHAPECO";220367
"420425 COCAL DO SUL";16684
"420430 CONCORDIA";74641
"420435 CORDILHEIRA ALTA";4453
"420440 CORONEL FREITAS";9981
"420445 CORONEL MARTINS";2549
"420450 CORUPA";15909
"420455 CORREIA PINTO";12795
"420460 CRICIUMA";215186
"420470 CUNHA PORA";11086
"420475 CUNHATAI";1962
"420480 CURITIBANOS";39745
"420490 DESCANSO";8250
"420500 DIONISIO CERQUEIRA";15498
"420510 DONA EMMA";4146
"420515 DOUTOR PEDRINHO";4064
"420517 ENTRE RIOS";3203
"420519 ERMO";2063
"420520 ERVAL VELHO";4412
"420530 FAXINAL DOS GUEDES";10667
"420535 FLOR DO SERTAO";1582
"420540 FLORIANOPOLIS";500973
"420543 FORMOSA DO SUL";2510
"420545 FORQUILHINHA";26793
"420550 FRAIBURGO";36443
"420555 FREI ROGERIO";2023
"420560 GALVAO";2873
"420570 GAROPABA";23078
"420580 GARUVA";18145
"420590 GASPAR";69639
"420600 GOVERNADOR CELSO RAMOS";14471
"420610 GRAO PARA";6569
"420620 GRAVATAL";11501
"420630 GUABIRUBA";23832
"420640 GUARACIABA";10090
"420650 GUARAMIRIM";44819
"420660 GUARUJA DO SUL";5160
"420665 GUATAMBU";4704
"420670 HERVAL D'OESTE";22606
"420675 IBIAM";1957
"420680 IBICARE";3202
"420690 IBIRAMA";18950
"420700 ICARA";56421
"420710 ILHOTA";14184
"420720 IMARUI";10135
"420730 IMBITUBA";44853
"420740 IMBUIA";6197
"420750 INDAIAL";69425
"420757 IOMERE";2945
"420760 IPIRA";4446
"420765 IPORA DO OESTE";8996
"420768 IPUACU";7514
"420770 IPUMIRIM";7593
"420775 IRACEMINHA";3976
"420780 IRANI";10419
"420785 IRATI";1930
"420790 IRINEOPOLIS";11222
"420800 ITA";6169
"420810 ITAIOPOLIS";21669
"420820 ITAJAI";219536
"420830 ITAPEMA";65312
"420840 ITAPIRANGA";16872
"420845 ITAPOA";20576
"420850 ITUPORANGA";25086
"420860 JABORA";3936
"420870 JACINTO MACHADO";10416
"420880 JAGUARUNA";20024
"420890 JARAGUA DO SUL";177697
"420895 JARDINOPOLIS";1570
"420900 JOACABA";30118
"420910 JOINVILLE";590466
"420915 JOSE BOITEUX";4997
"420917 JUPIA";2101
"420920 LACERDOPOLIS";2246
"420930 LAGES";157544
"420940 LAGUNA";45814
"420945 LAJEADO GRANDE";1427
"420950 LAURENTINO";6970
"420960 LAURO MULLER";15244
"420970 LEBON REGIS";12107
"420980 LEOBERTO LEAL";3041
"420985 LINDOIA DO SUL";4563
"420990 LONTRAS";12130
"421000 LUIZ ALVES";12859
"421003 LUZERNA";5685
"421005 MACIEIRA";1775
"421010 MAFRA";56292
"421020 MAJOR GERCINO";3442
"421030 MAJOR VIEIRA";8103
"421040 MARACAJA";7293
"421050 MARAVILHA";25762
"421055 MAREMA";1797
"421060 MASSARANDUBA";16916
"421070 MATOS COSTA";2520
"421080 MELEIRO";7015
"421085 MIRIM DOCE";2309
"421090 MODELO";4209
"421100 MONDAI";11742
"421105 MONTE CARLO";9866
"421110 MONTE CASTELO";8275
"421120 MORRO DA FUMACA";17796
"421125 MORRO GRANDE";2893
"421130 NAVEGANTES";81475
"421140 NOVA ERECHIM";5019
"421145 NOVA ITABERABA";4331
"421150 NOVA TRENTO";14549
"421160 NOVA VENEZA";15166
"421165 NOVO HORIZONTE";2442
"421170 ORLEANS";22912
"421175 OTACILIO COSTA";18744
"421180 OURO";7295
"421185 OURO VERDE";2217
"421187 PAIAL";1505
"421189 PAINEL";2359
"421190 PALHOCA";171797
"421200 PALMA SOLA";7423
"421205 PALMEIRA";2627
"421210 PALMITOS";16169
"421220 PAPANDUVA";19320
"421223 PARAISO";3437
"421225 PASSO DE TORRES";8823
"421227 PASSOS MAIA";4147
"421230 PAULO LOPES";7494
"421240 PEDRAS GRANDES";3976
"421250 PENHA";32531
"421260 PERITIBA";2787
"421265 PESCARIA BRAVA";10091
"421270 PETROLANDIA";5937
"421280 BALNEARIO PICARRAS";23147
"421290 PINHALZINHO";20313
"421300 PINHEIRO PRETO";3555
"421310 PIRATUBA";3854
"421315 PLANALTO ALEGRE";2870
"421320 POMERODE";33447
"421330 PONTE ALTA";4682
"421335 PONTE ALTA DO NORTE";3414
"421340 PONTE SERRADA";11593
"421350 PORTO BELO";21388
"421360 PORTO UNIAO";35398
"421370 POUSO REDONDO";17453
"421380 PRAIA GRANDE";7319
"421390 PRESIDENTE CASTELLO BRANCO";1568
"421400 PRESIDENTE GETULIO";17471
"421410 PRESIDENTE NEREU";2287
"421415 PRINCESA";2924
"421420 QUILOMBO";9887
"421430 RANCHO QUEIMADO";2878
"421440 RIO DAS ANTAS";6205
"421450 RIO DO CAMPO";5940
"421460 RIO DO OESTE";7489
"421470 RIO DOS CEDROS";11676
"421480 RIO DO SUL";71061
"421490 RIO FORTUNA";4611
"421500 RIO NEGRINHO";42302
"421505 RIO RUFINO";2483
"421507 RIQUEZA";4598
"421510 RODEIO";11551
"421520 ROMELANDIA";4786
"421530 SALETE";7642
"421535 SALTINHO";3781
"421540 SALTO VELOSO";4718
"421545 SANGAO";12678
"421550 SANTA CECILIA";16830
"421555 SANTA HELENA";2223
"421560 SANTA ROSA DE LIMA";2142
"421565 SANTA ROSA DO SUL";8358
"421567 SANTA TEREZINHA";8787
"421568 SANTA TEREZINHA DO PROGRESSO";2428
"421569 SANTIAGO DO SUL";1260
"421570 SANTO AMARO DA IMPERATRIZ";23245
"421575 SAO BERNARDINO";2336
"421580 SAO BENTO DO SUL";84507
"421590 SAO BONIFACIO";2838
"421600 SAO CARLOS";11281
"421605 SAO CRISTOVAO DO SUL";5549
"421610 SAO DOMINGOS";9445
"421620 SAO FRANCISCO DO SUL";52721
"421625 SAO JOAO DO OESTE";6381
"421630 SAO JOAO BATISTA";37424
"421635 SAO JOAO DO ITAPERIU";3733
"421640 SAO JOAO DO SUL";7297
"421650 SAO JOAQUIM";26952
"421660 SAO JOSE";246586
"421670 SAO JOSE DO CEDRO";13829
"421680 SAO JOSE DO CERRITO";8295
"421690 SAO LOURENCO DO OESTE";24076
"421700 SAO LUDGERO";13410
"421710 SAO MARTINHO";3180
"421715 SAO MIGUEL DA BOA VISTA";1820
"421720 SAO MIGUEL DO OESTE";40482
"421725 SAO PEDRO DE ALCANTARA";5823
"421730 SAUDADES";9745
"421740 SCHROEDER";21365
"421750 SEARA";17541
"421755 SERRA ALTA";3263
"421760 SIDEROPOLIS";14007
"421770 SOMBRIO";30374
"421775 SUL BRASIL";2461
"421780 TAIO";18395
"421790 TANGARA";8676
"421795 TIGRINHOS";1633
"421800 TIJUCAS";38407
"421810 TIMBE DO SUL";5348
"421820 TIMBO";44238
"421825 TIMBO GRANDE";7877
"421830 TRES BARRAS";19275
"421835 TREVISO";3929
"421840 TREZE DE MAIO";7081
"421850 TREZE TILIAS";7840
"421860 TROMBUDO CENTRAL";7360
"421870 TUBARAO";105686
"421875 TUNAPOLIS";4543
"421880 TURVO";12899
"421885 UNIAO DO OESTE";2464
"421890 URUBICI";11235
"421895 URUPEMA";2465
"421900 URUSSANGA";21268
"421910 VARGEAO";3573
"421915 VARGEM";2477
"421917 VARGEM BONITA";4492
"421920 VIDAL RAMOS";6338
"421930 VIDEIRA";53065
"421935 VITOR MEIRELES";4979
"421940 WITMARSUM";3965
"421950 XANXERE";50982
"421960 XAVANTINA";3933
"421970 XAXIM";28706
"421985 ZORTEA";3363
"422000 BALNEARIO RINCAO";12760
"430003 ACEGUA";4901
"430005 AGUA SANTA";3748
"430010 AGUDO";16461
"430020 AJURICABA";7024
"430030 ALECRIM";5950
"430040 ALEGRETE";73589
"430045 ALEGRIA";3464
"430047 ALMIRANTE TAMANDARE DO SUL";1964
"430050 ALPESTRE";6258
"430055 ALTO ALEGRE";1638
"430057 ALTO FELIZ";3028
"430060 ALVORADA";210305
"430063 AMARAL FERRADOR";7031
"430064 AMETISTA DO SUL";7409
"430066 ANDRE DA ROCHA";1333
"430070 ANTA GORDA";5981
"430080 ANTONIO PRADO";13050
"430085 ARAMBARE";3581
"430087 ARARICA";5698
"430090 ARATIBA";6235
"430100 ARROIO DO MEIO";20805
"430105 ARROIO DO SAL";10065
"430107 ARROIO DO PADRE";2937
"430110 ARROIO DOS RATOS";14151
"430120 ARROIO DO TIGRE";13373
"430130 ARROIO GRANDE";18293
"430140 ARVOREZINHA";10424
"430150 AUGUSTO PESTANA";6661
"430155 AUREA";3554
"430160 BAGE";121143
"430163 BALNEARIO PINHAL";14068
"430165 BARAO";6171
"430170 BARAO DE COTEGIPE";6623
"430175 BARAO DO TRIUNFO";7487
"430180 BARRACAO";5275
"430185 BARRA DO GUARITA";3248
"430187 BARRA DO QUARAI";4215
"430190 BARRA DO RIBEIRO";13491
"430192 BARRA DO RIO AZUL";1690
"430195 BARRA FUNDA";2539
"430200 BARROS CASSAL";11199
"430205 BENJAMIN CONSTANT DO SUL";1994
"430210 BENTO GONCALVES";120454
"430215 BOA VISTA DAS MISSOES";2098
"430220 BOA VISTA DO BURICA";6712
"430222 BOA VISTA DO CADEADO";2470
"430223 BOA VISTA DO INCRA";2603
"430225 BOA VISTA DO SUL";2783
"430230 BOM JESUS";11349
"430235 BOM PRINCIPIO";14055
"430237 BOM PROGRESSO";1942
"430240 BOM RETIRO DO SUL";12328
"430245 BOQUEIRAO DO LEAO";7714
"430250 BOSSOROCA";6279
"430258 BOZANO";2123
"430260 BRAGA";3353
"430265 BROCHIER";5074
"430270 BUTIA";20941
"430280 CACAPAVA DO SUL";33624
"430290 CACEQUI";12561
"430300 CACHOEIRA DO SUL";82201
"430310 CACHOEIRINHA";130293
"430320 CACIQUE DOBLE";5065
"430330 CAIBATE";4846
"430340 CAICARA";4743
"430350 CAMAQUA";66261
"430355 CAMARGO";2733
"430360 CAMBARA DO SUL";6431
"430367 CAMPESTRE DA SERRA";3388
"430370 CAMPINA DAS MISSOES";5474
"430380 CAMPINAS DO SUL";5454
"430390 CAMPO BOM";68911
"430400 CAMPO NOVO";4484
"430410 CAMPOS BORGES";3320
"430420 CANDELARIA";31365
"430430 CANDIDO GODOI";6198
"430435 CANDIOTA";9584
"430440 CANELA";44998
"430450 CANGUCU";56045
"430460 CANOAS";346616
"430461 CANUDOS DO VALE";1718
"430462 CAPAO BONITO DO SUL";1654
"430463 CAPAO DA CANOA";53049
"430465 CAPAO DO CIPO";3651
"430466 CAPAO DO LEAO";25354
"430467 CAPIVARI DO SUL";4660
"430468 CAPELA DE SANTANA";11940
"430469 CAPITAO";2757
"430470 CARAZINHO";62110
"430471 CARAA";8270
"430480 CARLOS BARBOSA";29833
"430485 CARLOS GOMES";1377
"430490 CASCA";9031
"430495 CASEIROS";3202
"430500 CATUIPE";8774
"430510 CAXIAS DO SUL";510890
"430511 CENTENARIO";2891
"430512 CERRITO";6091
"430513 CERRO BRANCO";4691
"430515 CERRO GRANDE";2311
"430517 CERRO GRANDE DO SUL";12239
"430520 CERRO LARGO";14133
"430530 CHAPADA";9269
"430535 CHARQUEADAS";40789
"430537 CHARRUA";3279
"430540 CHIAPETTA";3756
"430543 CHUI";6704
"430544 CHUVISCA";5441
"430545 CIDREIRA";16254
"430550 CIRIACO";4747
"430558 COLINAS";2472
"430560 COLORADO";3175
"430570 CONDOR";6753
"430580 CONSTANTINA";9911
"430583 COQUEIRO BAIXO";1501
"430585 COQUEIROS DO SUL";2306
"430587 CORONEL BARROS";2519
"430590 CORONEL BICACO";7325
"430593 CORONEL PILAR";1628
"430595 COTIPORA";3853
"430597 COXILHA";2756
"430600 CRISSIUMAL";13448
"430605 CRISTAL";8009
"430607 CRISTAL DO SUL";2847
"430610 CRUZ ALTA";60299
"430613 CRUZALTENSE";1833
"430620 CRUZEIRO DO SUL";12348
"430630 DAVID CANABARRO";4740
"430632 DERRUBADAS";2805
"430635 DEZESSEIS DE NOVEMBRO";2427
"430637 DILERMANDO DE AGUIAR";3013
"430640 DOIS IRMAOS";32671
"430642 DOIS IRMAOS DAS MISSOES";2026
"430645 DOIS LAJEADOS";3400
"430650 DOM FELICIANO";15414
"430655 DOM PEDRO DE ALCANTARA";2534
"430660 DOM PEDRITO";38461
"430670 DONA FRANCISCA";3041
"430673 DOUTOR MAURICIO CARDOSO";4549
"430675 DOUTOR RICARDO";1983
"430676 ELDORADO DO SUL";41285
"430680 ENCANTADO";22706
"430690 ENCRUZILHADA DO SUL";25877
"430692 ENGENHO VELHO";1034
"430693 ENTRE-IJUIS";8475
"430695 ENTRE RIOS DO SUL";2792
"430697 EREBANGO";2986
"430700 ERECHIM";105862
"430705 ERNESTINA";3168
"430710 HERVAL";6821
"430720 ERVAL GRANDE";4859
"430730 ERVAL SECO";6912
"430740 ESMERALDA";3282
"430745 ESPERANCA DO SUL";2926
"430750 ESPUMOSO";15588
"430755 ESTACAO";5958
"430760 ESTANCIA VELHA";50022
"430770 ESTEIO";83202
"430780 ESTRELA";34116
"430781 ESTRELA VELHA";3655
"430783 EUGENIO DE CASTRO";2396
"430786 FAGUNDES VARELA";2731
"430790 FARROUPILHA";72331
"430800 FAXINAL DO SOTURNO";6677
"430805 FAXINALZINHO";2315
"430807 FAZENDA VILANOVA";4533
"430810 FELIZ";13547
"430820 FLORES DA CUNHA";30761
"430825 FLORIANO PEIXOTO";1766
"430830 FONTOURA XAVIER";10304
"430840 FORMIGUEIRO";6664
"430843 FORQUETINHA";2412
"430845 FORTALEZA DOS VALOS";4320
"430850 FREDERICO WESTPHALEN";31313
"430860 GARIBALDI";35070
"430865 GARRUCHOS";2924
"430870 GAURAMA";5534
"430880 GENERAL CAMARA";8385
"430885 GENTIL";1634
"430890 GETULIO VARGAS";16212
"430900 GIRUA";16004
"430905 GLORINHA";8098
"430910 GRAMADO";36232
"430912 GRAMADO DOS LOUREIROS";2082
"430915 GRAMADO XAVIER";4325
"430920 GRAVATAI";281585
"430925 GUABIJU";1503
"430930 GUAIBA";98143
"430940 GUAPORE";25727
"430950 GUARANI DAS MISSOES";7537
"430955 HARMONIA";4866
"430957 HERVEIRAS";3018
"430960 HORIZONTINA";19329
"430965 HULHA NEGRA";6776
"430970 HUMAITA";4762
"430975 IBARAMA";4406
"430980 IBIACA";4709
"430990 IBIRAIARAS";7262
"430995 IBIRAPUITA";4013
"431000 IBIRUBA";20350
"431010 IGREJINHA";36913
"431020 IJUI";83475
"431030 ILOPOLIS";4078
"431033 IMBE";22800
"431036 IMIGRANTE";3096
"431040 INDEPENDENCIA";6167
"431041 INHACORA";2226
"431043 IPE";6640
"431046 IPIRANGA DO SUL";1889
"431050 IRAI";7241
"431053 ITAARA";5499
"431055 ITACURUBI";3465
"431057 ITAPUCA";2094
"431060 ITAQUI";37620
"431065 ITATI";2419
"431070 ITATIBA DO SUL";3324
"431075 IVORA";1910
"431080 IVOTI";24293
"431085 JABOTICABA";3810
"431087 JACUIZINHO";2692
"431090 JACUTINGA";3561
"431100 JAGUARAO";26680
"431110 JAGUARI";10850
"431112 JAQUIRANA";3716
"431113 JARI";3501
"431115 JOIA";8560
"431120 JULIO DE CASTILHOS";19293
"431123 LAGOA BONITA DO SUL";2903
"431125 LAGOAO";6452
"431127 LAGOA DOS TRES CANTOS";1609
"431130 LAGOA VERMELHA";27807
"431140 LAJEADO";84014
"431142 LAJEADO DO BUGRE";2564
"431150 LAVRAS DO SUL";7480
"431160 LIBERATO SALZANO";5219
"431162 LINDOLFO COLLOR";6054
"431164 LINHA NOVA";1714
"431170 MACHADINHO";5445
"431171 MACAMBARA";4587
"431173 MAMPITUBA";2981
"431175 MANOEL VIANA";7299
"431177 MAQUINE";6809
"431179 MARATA";2691
"431180 MARAU";44161
"431190 MARCELINO RAMOS";4402
"431198 MARIANA PIMENTEL";3885
"431200 MARIANO MORO";2031
"431205 MARQUES DE SOUZA";4009
"431210 MATA";4836
"431213 MATO CASTELHANO";2540
"431215 MATO LEITAO";4515
"431217 MATO QUEIMADO";1648
"431220 MAXIMILIANO DE ALMEIDA";4377
"431225 MINAS DO LEAO";8075
"431230 MIRAGUAI";4925
"431235 MONTAURI";1453
"431237 MONTE ALEGRE DOS CAMPOS";3226
"431238 MONTE BELO DO SUL";2548
"431240 MONTENEGRO";65264
"431242 MORMACO";3085
"431244 MORRINHOS DO SUL";2949
"431245 MORRO REDONDO";6568
"431247 MORRO REUTER";6452
"431250 MOSTARDAS";12804
"431260 MUCUM";4954
"431261 MUITOS CAPOES";3162
"431262 MULITERNO";1893
"431265 NAO-ME-TOQUE";17624
"431267 NICOLAU VERGUEIRO";1682
"431270 NONOAI";11695
"431275 NOVA ALVORADA";3625
"431280 NOVA ARACA";4759
"431290 NOVA BASSANO";9916
"431295 NOVA BOA VISTA";1775
"431300 NOVA BRESCIA";3330
"431301 NOVA CANDELARIA";2698
"431303 NOVA ESPERANCA DO SUL";5352
"431306 NOVA HARTZ";21589
"431308 NOVA PADUA";2553
"431310 NOVA PALMA";6512
"431320 NOVA PETROPOLIS";21347
"431330 NOVA PRATA";27257
"431333 NOVA RAMADA";2242
"431335 NOVA ROMA DO SUL";3689
